chrom,start,end,label,length
chr1,205252917,205296755,YES,43839
chr10,17240844,17275100,YES,34257
chr10,44337490,44389514,YES,52025
chr10,17026094,17085085,YES,58992
chr10,127746399,127838137,YES,91739
chr10,77245971,77308629,YES,62659
chr10,79954899,80028133,YES,73235
chr10,80859758,80921037,YES,61280
chr10,5576414,5672216,YES,95803
chr10,49779825,49849474,YES,69650
chr10,74053651,74097338,YES,43688
chr10,64620279,64677905,YES,57627
chr10,24716769,24757647,YES,40879
chr10,69831729,69868522,YES,36794
chr10,64303467,64357416,YES,53950
chr10,81075573,81109550,YES,33978
chr10,33618953,33667623,YES,48671
chr10,95216553,95243239,YES,26687
chr10,33243938,33275684,YES,31747
chr10,79258526,79294276,YES,35751
chr10,127909875,127954036,YES,44162
chr10,3845063,3896295,YES,51233
chr10,75645432,75672361,YES,26930
chr10,128061899,128112651,YES,50753
chr10,33404518,33455410,YES,50893
chr10,29907801,29949599,YES,41799
chr10,79107223,79121154,YES,13932
chr10,64718178,64766733,YES,48556
chr10,4699720,4717393,YES,17674
chr10,106051428,106112316,YES,60889
chr10,50368600,50397232,YES,28633
chr10,79142788,79189181,YES,46394
chr10,69888864,69917010,YES,28147
chr10,21804960,21824675,YES,19716
chr10,4804285,4819514,YES,15230
chr10,17100389,17130579,YES,30191
chr10,112247329,112307154,YES,59826
chr10,73343709,73366556,YES,22848
chr10,64372344,64413139,YES,40796
chr10,104386051,104407686,YES,21636
chr10,112071042,112117651,YES,46610
chr10,77159193,77192371,YES,33179
chr10,96973968,97042363,YES,68396
chr10,124039889,124068992,YES,29104
chr10,52749828,52768445,YES,18618
chr10,45469658,45480353,YES,10696
chr10,4981007,5001770,YES,20764
chr10,101524269,101549307,YES,25039
chr10,33515870,33581138,YES,65269
chr10,71075465,71124030,YES,48566
chr10,78916038,78955393,YES,39356
chr10,93345742,93374706,YES,28965
chr10,74014447,74038730,YES,24284
chr10,128942398,128954653,YES,12256
chr10,112152533,112189395,YES,36863
chr10,80712011,80738760,YES,26750
chr10,105497618,105542311,YES,44694
chr10,53125782,53157721,YES,31940
chr10,25335717,25370680,YES,34964
chr10,53619112,53643178,YES,24067
chr10,14426772,14459032,YES,32261
chr10,31272436,31297660,YES,25225
chr10,113960431,113992846,YES,32416
chr10,124249193,124281680,YES,32488
chr10,65457114,65479077,YES,21964
chr10,70804662,70826766,YES,22105
chr10,82218318,82259697,YES,41380
chr11,12140396,12260858,YES,120463
chr11,27907934,27959379,YES,51446
chr11,65238608,65274324,YES,35717
chr11,69048050,69089929,YES,41880
chr11,122042891,122069571,YES,26681
chr11,12062995,12112766,YES,49772
chr11,35232228,35327854,YES,95627
chr11,35600859,35652721,YES,51863
chr11,27226428,27279524,YES,53097
chr11,9773294,9848400,YES,75107
chr11,57044004,57093996,YES,49993
chr11,65677468,65688823,YES,11356
chr11,44585186,44630204,YES,45019
chr11,10322405,10353404,YES,31000
chr11,67118599,67147924,YES,29326
chr11,13226570,13245246,YES,18677
chr11,58338899,58349653,YES,10755
chr11,28852809,28861925,YES,9117
chr11,46293688,46330675,YES,36988
chr11,65662492,65672275,YES,9784
chr11,62306950,62325438,YES,18489
chr11,65183426,65198946,YES,15521
chr11,35097490,35138974,YES,41485
chr11,33705622,33725194,YES,19573
chr11,35529498,35577000,YES,47503
chr11,12302470,12312425,YES,9956
chr11,34650768,34679748,YES,28981
chr11,57183650,57203086,YES,19437
chr11,122014957,122031622,YES,16666
chr11,35182218,35203314,YES,21097
chr11,35050117,35063803,YES,13687
chr11,44031741,44059137,YES,27397
chr11,46257877,46273031,YES,15155
chr11,128363202,128402590,YES,39389
chr11,134810911,134822841,YES,11931
chr11,34234024,34297707,YES,63684
chr11,61721508,61741992,YES,20485
chr11,118780069,118800592,YES,20524
chr11,11994840,12021106,YES,26267
chr11,12694766,12717841,YES,23076
chr11,64423066,64456745,YES,33680
chr11,11412611,11453890,YES,41280
chr11,64620660,64653933,YES,33274
chr11,69162263,69183551,YES,21289
chr11,108799490,108857836,YES,58347
chr11,95876182,95902829,YES,26648
chr11,6627274,6641303,YES,14030
chr11,60771229,60790645,YES,19417
chr11,35155740,35167669,YES,11930
chr11,123043339,123069328,YES,25990
chr11,65323681,65331689,YES,8009
chr12,127698457,127792328,YES,93872
chr12,63086179,63188991,YES,102813
chr12,2340328,2411467,YES,71140
chr12,120661139,120714713,YES,53575
chr12,65912521,65961249,YES,48729
chr12,66250657,66353518,YES,102862
chr12,57512006,57565546,YES,53541
chr12,65985044,66014883,YES,29840
chr12,64553135,64584073,YES,30939
chr12,125388927,125425954,YES,37028
chr12,13306578,13377759,YES,71182
chr12,52572225,52602438,YES,30214
chr12,54801201,54833838,YES,32638
chr12,27694685,27729501,YES,34817
chr12,47660790,47677920,YES,17131
chr12,66215174,66229826,YES,14653
chr12,12868163,12913161,YES,44999
chr12,111834335,111853355,YES,19021
chr12,128030487,128073905,YES,43419
chr12,6640810,6665506,YES,24697
chr12,127590872,127618099,YES,27228
chr12,45608053,45639377,YES,31325
chr12,53221195,53274165,YES,52971
chr12,5274258,5311912,YES,37655
chr12,54751436,54788640,YES,37205
chr12,122234832,122244005,YES,9174
chr12,27471935,27499215,YES,27281
chr12,48201978,48226978,YES,25001
chr12,53459355,53493610,YES,34256
chr12,127632968,127685887,YES,52920
chr12,6431976,6455253,YES,23278
chr12,71144353,71172678,YES,28326
chr12,5192735,5214053,YES,21319
chr12,47051065,47072326,YES,21262
chr12,76411768,76428502,YES,16735
chr12,125139123,125180342,YES,41220
chr12,46940240,46958128,YES,17889
chr12,26266115,26280804,YES,14690
chr12,26423624,26453350,YES,29727
chr12,13250259,13258192,YES,7934
chr12,14408055,14437394,YES,29340
chr12,24860342,24894207,YES,33866
chr12,46763376,46781577,YES,18202
chr13,74757742,74827280,YES,69539
chr13,106735740,106812151,YES,76412
chr13,93877855,93916566,YES,38712
chr13,33801173,33861072,YES,59900
chr13,43377524,43424659,YES,47136
chr13,45751474,45784071,YES,32598
chr13,87739326,87783138,YES,43813
chr13,111040293,111070105,YES,29813
chr13,114863714,114898609,YES,34896
chr13,101904169,101933414,YES,29246
chr13,80593904,80631065,YES,37162
chr13,101042365,101050168,YES,7804
chr13,95734702,95759532,YES,24831
chr13,111354340,111369458,YES,15119
chr13,102167351,102184080,YES,16730
chr13,107999855,108030384,YES,30530
chr13,115044936,115078092,YES,33157
chr13,103475303,103500440,YES,25138
chr13,76209439,76261453,YES,52015
chr13,80508540,80514626,YES,6087
chr13,108091413,108105358,YES,13946
chr13,44874776,44907468,YES,32693
chr13,80908556,80918100,YES,9545
chr14,61978027,62092430,YES,114404
chr14,96711619,96753427,YES,41809
chr14,93044366,93144445,YES,100080
chr14,77370115,77429370,YES,59256
chr14,96551779,96615854,YES,64076
chr14,91688287,91736471,YES,48185
chr14,69128684,69185531,YES,56848
chr14,77489663,77526683,YES,37021
chr14,73101464,73149838,YES,48375
chr14,69244170,69263919,YES,19750
chr14,68999886,69023190,YES,23305
chr14,35831501,35876491,YES,44991
chr14,100196230,100225781,YES,29552
chr14,68591560,68625251,YES,33692
chr14,61928378,61961431,YES,33054
chr14,73925519,73943703,YES,18185
chr14,76326259,76354007,YES,27749
chr14,65671753,65728245,YES,56493
chr14,68826042,68852026,YES,25985
chr14,90739840,90750175,YES,10336
chr14,58289063,58317608,YES,28546
chr14,50438313,50470902,YES,32590
chr14,97639038,97663733,YES,24696
chr14,51469629,51491667,YES,22039
chr14,69501548,69546680,YES,45133
chr14,75035304,75062417,YES,27114
chr14,55555850,55590996,YES,35147
chr14,75080036,75089434,YES,9399
chr15,67356898,67443259,YES,86362
chr15,33110735,33180914,YES,70180
chr15,101201309,101273808,YES,72500
chr15,48959207,49018161,YES,58955
chr15,74673996,74727834,YES,53839
chr15,60654003,60720326,YES,66324
chr15,90359977,90407751,YES,47775
chr15,90700921,90764928,YES,64008
chr15,70754019,70802154,YES,48136
chr15,32943611,33023901,YES,80291
chr15,72514029,72531496,YES,17468
chr15,68876576,68937414,YES,60839
chr15,45734570,45751859,YES,17290
chr15,94801830,94868017,YES,66188
chr15,93344552,93376736,YES,32185
chr15,74213348,74225141,YES,11794
chr15,63178350,63198071,YES,19722
chr15,88917105,88945847,YES,28743
chr15,75938569,75966718,YES,28150
chr15,96868224,96904252,YES,36029
chr15,63660875,63674694,YES,13820
chr15,67093959,67156246,YES,62288
chr15,36692656,36729588,YES,36933
chr15,71064708,71104236,YES,39529
chr15,40615353,40637724,YES,22372
chr15,61043788,61055348,YES,11561
chr15,82412926,82453761,YES,40836
chr15,67172077,67197053,YES,24977
chr15,56189489,56210771,YES,21283
chr15,74468854,74508152,YES,39299
chr15,30915633,30920415,YES,4783
chr15,32905030,32909805,YES,4776
chr15,45923391,45939310,YES,15920
chr15,85490842,85526928,YES,36087
chr15,33381152,33401658,YES,20507
chr15,59583779,59599917,YES,16139
chr15,89628326,89660325,YES,32000
chr15,93442681,93452227,YES,9547
chr16,77578256,77647798,YES,69543
chr16,82657514,82708841,YES,51328
chr16,77304377,77345010,YES,40634
chr16,77436944,77494164,YES,57221
chr16,51178518,51210075,YES,31558
chr16,55502221,55536903,YES,34683
chr16,86596748,86630272,YES,33525
chr16,20861827,20931131,YES,69305
chr16,56638715,56649889,YES,11175
chr16,57018760,57054029,YES,35270
chr16,86686432,86716808,YES,30377
chr16,10172728,10225623,YES,52896
chr16,67274156,67304368,YES,30213
chr16,11222059,11256394,YES,34336
chr16,86374860,86431236,YES,56377
chr16,54954572,54971158,YES,16587
chr16,27245721,27299114,YES,53394
chr16,10955104,10973818,YES,18715
chr17,29875766,29937664,YES,61899
chr17,76290170,76388371,YES,98202
chr17,59356449,59419092,YES,62644
chr17,48103683,48144872,YES,41190
chr17,38458905,38487223,YES,28319
chr17,48253946,48300272,YES,46327
chr17,75280707,75330365,YES,49659
chr17,13239362,13270400,YES,31039
chr17,19008570,19049690,YES,41121
chr17,62649349,62738002,YES,88654
chr17,57902345,57924676,YES,22332
chr17,57830717,57865880,YES,35164
chr17,16912112,16955078,YES,42967
chr17,13627887,13655340,YES,27454
chr17,18925986,18959410,YES,33425
chr17,38169912,38195589,YES,25678
chr17,45913662,45966863,YES,53202
chr17,74683390,74714667,YES,31278
chr17,45332754,45372543,YES,39790
chr17,70382773,70420535,YES,37763
chr17,13433449,13472631,YES,39183
chr17,29998267,30024745,YES,26479
chr17,38672791,38717957,YES,45167
chr17,65470301,65490365,YES,20065
chr17,77007267,77038741,YES,31475
chr17,38252690,38281167,YES,28478
chr17,33373072,33422337,YES,49266
chr17,13486446,13506266,YES,19821
chr17,46119983,46151760,YES,31778
chr17,55944455,55971823,YES,27369
chr17,64251074,64278557,YES,27484
chr17,46547736,46570801,YES,23066
chr17,73676466,73703944,YES,27479
chr17,55696081,55750835,YES,54755
chr17,30049093,30087965,YES,38873
chr17,40669248,40684649,YES,15402
chr17,56581366,56603495,YES,22130
chr17,48341063,48369108,YES,28046
chr17,42275569,42300447,YES,24879
chr17,13296951,13342549,YES,45599
chr17,17043280,17062001,YES,18722
chr17,6266905,6292712,YES,25808
chr17,41471508,41509961,YES,38454
chr17,56012264,56033613,YES,21350
chr18,20246129,20294137,YES,48009
chr18,52384341,52445536,YES,61196
chr18,43353867,43420881,YES,67015
chr18,3592660,3607605,YES,14946
chr18,9705458,9788636,YES,83179
chr18,44251937,44304684,YES,52748
chr18,68022886,68066716,YES,43831
chr18,32275266,32292958,YES,17693
chr18,20129875,20146538,YES,16664
chr18,66084462,66123679,YES,39218
chr18,14968083,14979896,YES,11814
chr18,56024654,56036178,YES,11525
chr18,3441439,3467273,YES,25835
chr18,8982364,9023448,YES,41085
chr18,43528046,43544762,YES,16717
chr18,46449163,46503013,YES,53851
chr18,3966079,3998921,YES,32843
chr18,55871620,55915119,YES,43500
chr18,3648260,3666611,YES,18352
chr18,33873202,33911784,YES,38583
chr18,57357000,57388045,YES,31046
chr19,42612748,42637850,YES,25103
chr19,47427710,47494881,YES,67172
chr19,42748192,42789531,YES,41340
chr19,13948995,13977263,YES,28269
chr19,1244344,1268409,YES,24066
chr19,44257406,44289899,YES,32494
chr19,31616350,31638841,YES,22492
chr19,45221543,45258884,YES,37342
chr19,13708403,13748377,YES,39975
chr19,12888076,12905652,YES,17577
chr19,39138259,39158786,YES,20528
chr19,46613301,46640401,YES,27101
chr19,52274151,52311744,YES,37594
chr19,3131933,3163429,YES,31497
chr19,52067055,52079448,YES,12394
chr19,39554956,39585185,YES,30230
chr19,41711942,41736578,YES,24637
chr19,13123219,13149541,YES,26323
chr19,40926340,40951466,YES,25127
chr19,16174730,16191291,YES,16562
chr19,47598460,47617790,YES,19331
chr2,238029423,238229875,YES,200453
chr2,238301561,238422240,YES,120680
chr2,47024958,47117445,YES,92488
chr2,216520885,216674187,YES,153303
chr2,37785592,37965192,YES,179601
chr2,161057940,161110669,YES,52730
chr2,75772676,75848826,YES,76151
chr2,134536533,134603274,YES,66742
chr2,208083842,208127082,YES,43241
chr2,173982957,174083049,YES,100093
chr2,37990713,38060166,YES,69454
chr2,206544916,206600091,YES,55176
chr2,161207780,161291553,YES,83774
chr2,112237189,112263554,YES,26366
chr2,87744062,87770117,YES,26056
chr2,192064860,192142097,YES,77238
chr2,9303068,9405155,YES,102088
chr2,143607190,143639403,YES,32214
chr2,192182266,192252877,YES,70612
chr2,208249519,208298624,YES,49106
chr2,218509969,218580120,YES,70152
chr2,230450356,230499971,YES,49616
chr2,153251857,153326747,YES,74891
chr2,100456731,100500837,YES,44107
chr2,239331087,239352908,YES,21822
chr2,235149154,235169603,YES,20450
chr2,227284725,227313903,YES,29179
chr2,208331974,208396862,YES,64889
chr2,85107477,85154923,YES,47447
chr2,46523704,46564138,YES,40435
chr2,201980130,202023510,YES,43381
chr2,108860058,108896145,YES,36088
chr2,113379471,113407515,YES,28045
chr2,74778611,74822383,YES,43773
chr2,201243470,201321280,YES,77811
chr2,113539872,113599913,YES,60042
chr2,28173167,28201799,YES,28633
chr2,33350887,33393163,YES,42277
chr2,39695779,39758858,YES,63080
chr2,113956137,114015415,YES,59279
chr2,145264549,145283402,YES,18854
chr2,20363797,20391478,YES,27682
chr2,204661535,204681627,YES,20093
chr2,225953989,225987673,YES,33685
chr2,188389431,188420188,YES,30758
chr2,145399512,145419514,YES,20003
chr2,102567311,102594083,YES,26773
chr2,158316766,158347427,YES,30662
chr2,40314837,40334188,YES,19352
chr2,240171322,240202714,YES,31393
chr2,151322334,151354026,YES,31693
chr2,101473684,101520922,YES,47239
chr2,106006820,106027809,YES,20990
chr2,119986826,120014845,YES,28020
chr2,171001836,171023016,YES,21181
chr2,174826296,174880675,YES,54380
chr2,28611878,28632440,YES,20563
chr2,113624667,113646542,YES,21876
chr2,121458462,121509534,YES,51073
chr2,36783620,36798306,YES,14687
chr2,10409626,10457157,YES,47532
chr2,220294939,220335647,YES,40709
chr2,213704551,213723559,YES,19009
chr2,109188176,109212648,YES,24473
chr2,28666678,28693111,YES,26434
chr2,70819249,70847168,YES,27920
chr2,235097483,235115440,YES,17958
chr2,101347476,101385106,YES,37631
chr2,102419526,102461707,YES,42182
chr2,230270544,230320833,YES,50290
chr2,102720363,102745716,YES,25354
chr2,27924277,27961858,YES,37582
chr2,29717736,29753978,YES,36243
chr2,192029457,192048074,YES,18618
chr2,153353870,153384492,YES,30623
chr2,161125643,161175413,YES,49771
chr2,65584276,65611067,YES,26792
chr2,192476268,192504078,YES,27811
chr2,72148954,72178720,YES,29767
chr2,217918846,217973718,YES,54873
chr2,172947204,172971945,YES,24742
chr2,226978138,226990954,YES,12817
chr2,38391759,38431686,YES,39928
chr2,216734574,216797694,YES,63121
chr2,234873103,234893472,YES,20370
chr2,216390600,216406556,YES,15957
chr2,158085295,158118896,YES,33602
chr2,158026180,158052267,YES,26088
chr2,190117525,190153512,YES,35988
chr2,56087798,56118016,YES,30219
chr2,70567969,70609878,YES,41910
chr2,75058478,75077013,YES,18536
chr2,28015065,28035018,YES,19954
chr2,133172513,133206809,YES,34297
chr2,12840443,12867136,YES,26694
chr2,75090892,75122760,YES,31869
chr2,12442842,12481372,YES,38531
chr2,191456737,191474991,YES,18255
chr2,235577853,235604176,YES,26324
chr2,87783387,87813864,YES,30478
chr2,112194059,112223943,YES,29885
chr2,70736931,70782141,YES,45211
chr2,29849315,29857686,YES,8372
chr2,204545096,204555040,YES,9945
chr2,218068590,218105833,YES,37244
chr2,173095883,173119738,YES,23856
chr2,163087849,163119086,YES,31238
chr2,33434080,33446284,YES,12205
chr2,28493813,28520555,YES,26743
chr2,197096621,197126609,YES,29989
chr2,208016103,208032746,YES,16644
chr2,114066760,114094847,YES,28088
chr2,201467654,201489509,YES,21856
chr2,102666348,102699716,YES,33369
chr2,91933328,91961706,YES,28379
chr2,85610306,85674183,YES,63878
chr2,55326529,55361998,YES,35470
chr2,208193300,208204489,YES,11190
chr2,176991757,177006266,YES,14510
chr2,72105528,72119032,YES,13505
chr2,87927497,87946456,YES,18960
chr2,112061540,112080444,YES,18905
chr2,219259941,219272431,YES,12491
chr20,45923997,46022415,YES,98419
chr20,43663911,43740977,YES,77067
chr20,52481312,52578157,YES,96846
chr20,48859132,48940615,YES,81484
chr20,33888969,33932900,YES,43932
chr20,30146764,30199221,YES,52458
chr20,36771160,36849943,YES,78784
chr20,58785754,58839053,YES,53300
chr20,30279474,30329205,YES,49732
chr20,49305892,49364778,YES,58887
chr20,44399426,44422071,YES,22646
chr20,57192775,57231789,YES,39015
chr20,52194744,52241183,YES,46440
chr20,61184713,61207454,YES,22742
chr20,39104789,39166725,YES,61937
chr20,48954336,49012385,YES,58050
chr20,57086053,57133408,YES,47356
chr20,52351898,52371482,YES,19585
chr20,52442028,52448062,YES,6035
chr20,56550466,56575256,YES,24791
chr20,49252288,49278832,YES,26545
chr20,49099333,49136096,YES,36764
chr20,30929678,30956887,YES,27210
chr20,10053821,10097181,YES,43361
chr20,23122847,23143136,YES,20290
chr20,20420995,20479502,YES,58508
chr20,49943587,49985948,YES,42362
chr20,35458857,35492968,YES,34112
chr20,36700483,36739425,YES,38943
chr20,38477071,38486488,YES,9418
chr20,4044258,4072843,YES,28586
chr20,56589164,56601073,YES,11910
chr20,52388788,52423076,YES,34289
chr20,43964298,43988952,YES,24655
chr20,44596244,44604074,YES,7831
chr21,39589919,39725911,YES,135993
chr21,43032447,43105397,YES,72951
chr21,47457705,47513717,YES,56013
chr21,44907431,44942902,YES,35472
chr21,36337202,36384484,YES,47283
chr21,35338449,35354298,YES,15850
chr21,30516368,30570062,YES,53695
chr21,36252264,36265452,YES,13189
chr21,45176781,45200915,YES,24135
chr21,17442640,17463873,YES,21234
chr21,40127116,40184404,YES,57289
chr21,43169532,43199229,YES,29698
chr21,36930836,36966081,YES,35246
chr21,35896854,35927253,YES,30400
chr21,36154736,36218146,YES,63411
chr21,17941411,17967670,YES,26260
chr21,28936482,28947266,YES,10785
chr21,33782934,33799867,YES,16934
chr21,45567237,45630945,YES,63709
chr21,30704171,30721301,YES,17131
chr21,43367499,43382749,YES,15251
chr22,30573824,30676020,YES,102197
chr22,46457592,46486791,YES,29200
chr22,37624005,37727925,YES,103921
chr22,36720798,36784228,YES,63431
chr22,20858038,20907264,YES,49227
chr22,37908604,37960786,YES,52183
chr22,46390697,46410574,YES,19878
chr22,38693409,38732954,YES,39546
chr22,38597247,38639783,YES,42537
chr22,18514057,18561692,YES,47636
chr22,24819369,24842758,YES,23390
chr22,46448292,46457565,YES,9274
chr22,25962482,25985725,YES,23244
chr22,30804129,30823491,YES,19363
chr22,45980214,46009773,YES,29560
chr3,45122893,45268572,YES,145680
chr3,141012280,141141298,YES,129019
chr3,170406967,170486995,YES,80029
chr3,55176325,55240532,YES,64208
chr3,127441816,127524068,YES,82253
chr3,194290716,194323042,YES,32327
chr3,98663137,98705316,YES,42180
chr3,112323193,112377100,YES,53908
chr3,149249990,149340241,YES,90252
chr3,46129493,46170468,YES,40976
chr3,86970954,87046808,YES,75855
chr3,43896384,43920917,YES,24534
chr3,5017401,5040830,YES,23430
chr3,10201925,10250297,YES,48373
chr3,45079357,45109760,YES,30404
chr3,171842741,171879092,YES,36352
chr3,81772312,81813937,YES,41626
chr3,11313124,11350369,YES,37246
chr3,101644037,101684485,YES,40449
chr3,99353635,99403615,YES,49981
chr3,14443427,14515747,YES,72321
chr3,72032058,72082588,YES,50531
chr3,30349264,30411650,YES,62387
chr3,4435149,4471676,YES,36528
chr3,27562245,27610590,YES,48346
chr3,55487835,55524156,YES,36322
chr3,54883348,54932374,YES,49027
chr3,23689972,23729084,YES,39113
chr3,15309364,15362757,YES,53394
chr3,66447797,66494514,YES,46718
chr3,197182681,197248452,YES,65772
chr3,45569209,45596130,YES,26922
chr3,187979063,188018131,YES,39069
chr3,25514389,25551999,YES,37611
chr3,134368075,134406611,YES,38537
chr3,73814768,73838500,YES,23733
chr3,99564741,99664365,YES,99625
chr3,45676567,45711670,YES,35104
chr3,4752764,4789690,YES,36927
chr3,105072487,105090282,YES,17796
chr3,123442031,123478293,YES,36263
chr3,98605701,98638419,YES,32719
chr3,61545884,61581833,YES,35950
chr3,58026661,58046097,YES,19437
chr3,25613370,25646854,YES,33485
chr3,158418055,158446367,YES,28313
chr3,15809299,15863204,YES,53906
chr3,15671244,15690720,YES,19477
chr3,123532480,123563700,YES,31221
chr3,30322791,30336535,YES,13745
chr3,48592516,48605066,YES,12551
chr3,62570588,62602262,YES,31675
chr3,197023128,197045368,YES,22241
chr3,194192346,194217949,YES,25604
chr3,110525389,110541920,YES,16532
chr3,18136180,18177795,YES,41616
chr3,36677162,36722684,YES,45523
chr3,120333291,120366792,YES,33502
chr3,170806280,170852869,YES,46590
chr3,31078612,31121166,YES,42555
chr3,145875569,145886816,YES,11248
chr3,57936007,57971802,YES,35796
chr3,115502273,115527560,YES,25288
chr3,173448673,173480748,YES,32076
chr3,44036029,44064886,YES,28858
chr3,134026814,134059686,YES,32873
chr3,171917756,171941937,YES,24182
chr3,5054636,5080474,YES,25839
chr3,59539845,59561913,YES,22069
chr3,16093737,16117089,YES,23353
chr3,149049808,149071618,YES,21811
chr4,74525874,74608816,YES,82943
chr4,157850669,157937577,YES,86909
chr4,75070818,75102524,YES,31707
chr4,13883389,13938322,YES,54934
chr4,123659970,123721285,YES,61316
chr4,177878521,177938434,YES,59914
chr4,189319292,189373751,YES,54460
chr4,75229457,75264287,YES,34831
chr4,7819263,7913944,YES,94682
chr4,74962687,75001154,YES,38468
chr4,151137636,151169132,YES,31497
chr4,5711820,5761754,YES,49935
chr4,75387447,75415042,YES,27596
chr4,177804321,177849902,YES,45582
chr4,81225058,81244940,YES,19883
chr4,13966336,13995709,YES,29374
chr4,120017436,120059831,YES,42396
chr4,157671706,157704671,YES,32966
chr4,182598285,182623504,YES,25220
chr4,84456277,84504164,YES,47888
chr4,38967485,38999199,YES,31715
chr4,40292718,40353037,YES,60320
chr4,77897960,77962630,YES,64671
chr4,34170553,34196080,YES,25528
chr4,81092090,81115360,YES,23271
chr4,10166089,10191275,YES,25187
chr4,129434058,129451220,YES,17163
chr4,57927537,57971420,YES,43884
chr4,89711776,89745982,YES,34207
chr4,190688949,190715537,YES,26589
chr4,56025658,56052082,YES,26425
chr4,41144025,41164088,YES,20064
chr4,182557870,182584843,YES,26974
chr4,75364232,75371916,YES,7685
chr4,177689679,177716454,YES,26776
chr4,122609475,122650413,YES,40939
chr4,129473529,129496179,YES,22651
chr4,167341283,167359244,YES,17962
chr4,43331080,43344129,YES,13050
chr4,155917649,155929818,YES,12170
chr4,114353022,114369140,YES,16119
chr4,40978467,41012864,YES,34398
chr5,77779845,77946728,YES,166884
chr5,135312510,135398039,YES,85530
chr5,142521887,142643986,YES,122100
chr5,150140174,150181447,YES,41274
chr5,172274831,172383762,YES,108932
chr5,159252569,159357089,YES,104521
chr5,14142354,14209196,YES,66843
chr5,172183905,172259264,YES,75360
chr5,149838105,149949279,YES,111175
chr5,149642231,149700107,YES,57877
chr5,149378987,149448929,YES,69943
chr5,139014808,139105647,YES,90840
chr5,86407555,86451455,YES,43901
chr5,149993900,150037075,YES,43176
chr5,34562075,34612134,YES,50060
chr5,64484197,64507296,YES,23100
chr5,52278686,52341416,YES,62731
chr5,158422759,158490152,YES,67394
chr5,90573192,90611668,YES,38477
chr5,106694368,106768509,YES,74142
