chrom,start,end,label,length
chr11,72845055,72850746,YES,5692
chr11,53876192,53881532,YES,5341
chr11,81136689,81141916,YES,5228
chr11,102859929,102865040,YES,5112
chr11,6377349,6382205,YES,4857
chr11,119482621,119487108,YES,4488
chr11,29674246,29678252,YES,4007
chr11,80322258,80326259,YES,4002
chr11,88044607,88047774,YES,3168
chr11,3086371,3089225,YES,2855
chr11,107575574,107578157,YES,2584
chr11,85551380,85553565,YES,2186
chr11,29536760,29538714,YES,1955
chr11,95229809,95231632,YES,1824
chr11,5092168,5093395,YES,1228
chr11,77975934,77976862,YES,929
chr11,114565249,114565969,YES,721
chr11,7308838,7309551,YES,714
chr11,58974937,58975364,YES,428
chr12,55353130,55394576,YES,41447
chr12,80145745,80162583,YES,16839
chr12,8441105,8457854,YES,16750
chr12,103524858,103541538,YES,16681
chr12,85483217,85496481,YES,13265
chr12,106231078,106244067,YES,12990
chr12,109373956,109382650,YES,8695
chr12,113084164,113091661,YES,7498
chr12,81980204,81986651,YES,6448
chr12,104591860,104598033,YES,6174
chr12,75949554,75955554,YES,6001
chr12,74307241,74311761,YES,4521
chr12,110641163,110643617,YES,2455
chr12,101338666,101340198,YES,1533
chr12,81224145,81225603,YES,1459
chr12,101629948,101630988,YES,1041
chr12,110274695,110275610,YES,916
chr12,80612442,80613123,YES,682
chr12,74577224,74577900,YES,677
chr12,114300276,114300903,YES,628
chr12,86568017,86568638,YES,622
chr12,86160172,86160727,YES,556
chr12,74342928,74343471,YES,544
chr12,33611366,33611904,YES,539
chr12,85189786,85190238,YES,453
chr13,37749877,37784339,YES,34463
chr13,49566135,49588504,YES,22370
chr13,46706434,46725187,YES,18754
chr13,49440754,49458029,YES,17276
chr13,103677682,103690449,YES,12768
chr13,46618074,46630793,YES,12720
chr13,32899522,32911507,YES,11986
chr13,46513547,46524882,YES,11336
chr13,98534106,98545417,YES,11312
chr13,35595357,35604509,YES,9153
chr13,29829938,29838827,YES,8890
chr13,55270382,55276216,YES,5835
chr13,63209906,63214314,YES,4409
chr13,30744974,30749091,YES,4118
chr13,100029380,100032682,YES,3303
chr13,51408787,51410241,YES,1455
chr13,63236358,63237735,YES,1378
chr13,28849984,28851259,YES,1276
chr13,34202867,34204093,YES,1227
chr13,55472540,55473513,YES,974
chr13,52270976,52271494,YES,519
chr13,37601187,37601697,YES,511
chr13,46383082,46383564,YES,483
chr13,31857456,31857927,YES,472
chr13,29382483,29382890,YES,408
chr14,105759801,105777478,YES,17678
chr14,8720881,8733722,YES,12842
chr14,26556201,26567522,YES,11322
chr14,55616110,55624664,YES,8555
chr14,41769164,41776575,YES,7412
chr14,61747811,61748358,YES,548
chr14,77031407,77031850,YES,444
chr14,57949962,57950338,YES,377
chr15,36802745,36823720,YES,20976
chr15,57627858,57648575,YES,20718
chr15,58886442,58903271,YES,16830
chr15,79234778,79249576,YES,14799
chr15,25691500,25704859,YES,13360
chr15,72949865,72962726,YES,12862
chr15,81965772,81978537,YES,12766
chr15,103045629,103058332,YES,12704
chr15,10858363,10870326,YES,11964
chr15,100565685,100577229,YES,11545
chr15,95577382,95588042,YES,10661
chr15,77618732,77628929,YES,10198
chr15,75578750,75588899,YES,10150
chr15,55798276,55807810,YES,9535
chr15,76844203,76853374,YES,9172
chr15,66715249,66724136,YES,8888
chr15,83405055,83413830,YES,8776
chr15,37357769,37366496,YES,8728
chr15,76986946,76994360,YES,7415
chr15,102919864,102927103,YES,7240
chr15,62867703,62874239,YES,6537
chr15,76804578,76810538,YES,5961
chr15,34336890,34342704,YES,5815
chr15,7068879,7074377,YES,5499
chr15,54960277,54965601,YES,5325
chr15,99201911,99206415,YES,4505
chr15,57910161,57914225,YES,4065
chr15,103000383,103003456,YES,3074
chr15,32258416,32261186,YES,2771
chr15,76035495,76037839,YES,2345
chr15,38380691,38382979,YES,2289
chr15,58938827,58941115,YES,2289
chr15,25844732,25846046,YES,1315
chr15,99270768,99271924,YES,1157
chr15,81124720,81125743,YES,1024
chr15,63949071,63949832,YES,762
chr15,31137042,31137774,YES,733
chr15,83299746,83300385,YES,640
chr15,78035591,78036229,YES,639
chr15,41748393,41749002,YES,610
chr15,99182647,99183234,YES,588
chr15,38231943,38232494,YES,552
chr15,96434696,96435106,YES,411
chr15,31199350,31199737,YES,388
chr15,100244444,100244802,YES,359
chr15,76315656,76316013,YES,358
chr16,24205604,24238685,YES,33082
chr16,38360425,38389803,YES,29379
chr16,92961573,92980187,YES,18615
chr16,45796884,45810641,YES,13758
chr16,96053165,96066853,YES,13689
chr16,21293626,21306378,YES,12753
chr16,94570355,94582963,YES,12609
chr16,4512613,4524031,YES,11419
chr16,30009580,30020500,YES,10921
chr16,84775095,84783893,YES,8799
chr16,4898828,4905886,YES,7059
chr16,87567775,87574766,YES,6992
chr16,87553428,87554088,YES,661
chr16,44238798,44239427,YES,630
chr16,93006725,93007302,YES,578
chr16,42152638,42153147,YES,510
chr16,32776658,32777156,YES,499
chr16,4537619,4538111,YES,493
chr16,45336527,45337011,YES,485
chr17,10217150,10235183,YES,18034
chr17,7813099,7826642,YES,13544
chr17,29187731,29200607,YES,12877
chr17,84972672,84984813,YES,12142
chr17,64897842,64908896,YES,11055
chr17,15330885,15341856,YES,10972
chr17,12943522,12953062,YES,9541
chr17,79754961,79764354,YES,9394
chr17,81816087,81824363,YES,8277
chr17,48569744,48577275,YES,7532
chr17,74663754,74670076,YES,6323
chr17,32155000,32160396,YES,5397
chr17,67978464,67982571,YES,4108
chr17,44641879,44645509,YES,3631
chr17,29592357,29595116,YES,2760
chr17,25712148,25713053,YES,906
chr17,47658584,47659204,YES,621
chr17,32052595,32053194,YES,600
chr17,31927663,31928244,YES,582
chr17,56733292,56733832,YES,541
chr17,71388049,71388574,YES,526
chr17,16355489,16355982,YES,494
chr17,17583687,17584095,YES,409
chr17,25793086,25793484,YES,399
chr17,68395629,68396019,YES,391
chr18,47314415,47330091,YES,15677
chr18,5806481,5820688,YES,14208
chr18,62196146,62210042,YES,13897
chr18,61769412,61782126,YES,12715
chr18,76219996,76232541,YES,12546
chr18,32538638,32551135,YES,12498
chr18,68953821,68966306,YES,12486
chr18,20960314,20971017,YES,10704
chr18,5380709,5388831,YES,8123
chr18,57368204,57372232,YES,4029
chr18,78060443,78064308,YES,3866
chr18,61023852,61026974,YES,3123
chr18,67533767,67535129,YES,1363
chr18,35522197,35522852,YES,656
chr18,77293359,77293939,YES,581
chr18,61539808,61540344,YES,537
chr19,5928136,5944571,YES,16436
chr19,57047226,57059060,YES,11835
chr19,42074959,42085902,YES,10944
chr19,44995911,45005513,YES,9603
chr19,5839593,5846861,YES,7269
chr19,53785368,53787479,YES,2112
chr19,7199849,7201119,YES,1271
chr19,3923343,3924333,YES,991
chr19,46592457,46593355,YES,899
chr19,55794739,55795561,YES,823
chr19,47296888,47297499,YES,612
chr19,55618914,55619457,YES,544
chr19,46260988,46261441,YES,454
chr19,46974375,46974724,YES,350
chr2,179942518,179963622,YES,21105
chr2,160428948,160447356,YES,18409
chr2,76948454,76965361,YES,16908
chr2,93294956,93309697,YES,14742
chr2,180097287,180111708,YES,14422
chr2,156549761,156563061,YES,13301
chr2,60548370,60561034,YES,12665
chr2,84474966,84486674,YES,11709
chr2,145397718,145409254,YES,11537
chr2,32902511,32913479,YES,10969
chr2,33061453,33071515,YES,10063
chr2,122427163,122436869,YES,9707
chr2,31803979,31813239,YES,9261
chr2,31912052,31920913,YES,8862
chr2,49597473,49605922,YES,8450
chr2,113961565,113969987,YES,8423
chr2,173082951,173090699,YES,7749
chr2,29497301,29504799,YES,7499
chr2,93273001,93280284,YES,7284
chr2,32023383,32030201,YES,6819
chr2,167156132,167162488,YES,6357
chr2,26925196,26931501,YES,6306
chr2,6793366,6798573,YES,5208
chr2,131011902,131015900,YES,3999
chr2,72156359,72159102,YES,2744
chr2,163542610,163545164,YES,2555
chr2,91473439,91475315,YES,1877
chr2,174095952,174097416,YES,1465
chr2,61290730,61292194,YES,1465
chr2,73417314,73418742,YES,1429
chr2,27326473,27327309,YES,837
chr2,112955696,112956496,YES,801
chr2,49961062,49961852,YES,791
chr2,102776989,102777682,YES,694
chr2,18817543,18818195,YES,653
chr2,167142402,167142958,YES,557
chr2,35754182,35754711,YES,530
chr2,59523262,59523766,YES,505
chr2,153296727,153297206,YES,480
chr2,102798669,102799118,YES,450
chr2,167069670,167070119,YES,450
chr2,90875470,90875914,YES,445
chr2,14058519,14058954,YES,436
chr2,52245940,52246360,YES,421
chr2,103991167,103991570,YES,404
chr2,90711343,90711715,YES,373
chr3,55054591,55077530,YES,22940
chr3,88419788,88434464,YES,14677
chr3,148293827,148308241,YES,14415
chr3,153947206,153960684,YES,13479
chr3,97828224,97840422,YES,12199
chr3,121791170,121799627,YES,8458
chr3,27798264,27806039,YES,7776
chr3,137705416,137712976,YES,7561
chr3,121177601,121184847,YES,7247
chr3,88298868,88305281,YES,6414
chr3,144301071,144306986,YES,5916
chr3,101337272,101340827,YES,3556
chr3,87951356,87954756,YES,3401
chr3,52407034,52409783,YES,2750
chr3,105517071,105519734,YES,2664
chr3,54995529,54997372,YES,1844
chr3,122116624,122118122,YES,1499
chr3,14787076,14788065,YES,990
chr3,55030502,55031407,YES,906
chr3,116631829,116632405,YES,577
chr3,32405388,32405924,YES,537
chr3,88894688,88895088,YES,401
chr3,89240100,89240495,YES,396
chr3,94967904,94968265,YES,362
chr4,135720901,135734258,YES,13358
chr4,95330259,95343539,YES,13281
chr4,118858272,118871065,YES,12794
chr4,99212434,99225019,YES,12586
chr4,139326956,139339302,YES,12347
chr4,8854399,8866738,YES,12340
chr4,63708218,63720308,YES,12091
chr4,154509837,154520895,YES,11059
chr4,46098232,46108731,YES,10500
chr4,57614011,57624497,YES,10487
chr4,11927830,11936782,YES,8953
chr4,123294962,123303184,YES,8223
chr4,106683998,106691506,YES,7509
chr4,58293036,58299955,YES,6920
chr4,45480418,45486401,YES,5984
chr4,45283926,45289040,YES,5115
chr4,63203102,63207827,YES,4726
chr4,130182756,130186837,YES,4082
chr4,53769879,53772936,YES,3058
chr4,122903175,122905943,YES,2769
chr4,129505401,129507350,YES,1950
chr4,122712069,122713348,YES,1280
chr4,116990282,116991512,YES,1231
chr4,141422877,141423727,YES,851
chr4,151641691,151642242,YES,552
chr4,132569234,132569775,YES,542
chr4,43536409,43536917,YES,509
chr4,15140185,15140674,YES,490
chr4,151357752,151358172,YES,421
chr4,56135025,56135435,YES,411
chr4,8726553,8726954,YES,402
chr4,95193273,95193666,YES,394
chr5,36715787,36734743,YES,18957
chr5,139684205,139696491,YES,12287
chr5,132539350,132551075,YES,11726
chr5,20988274,20999916,YES,11643
chr5,54368302,54379666,YES,11365
chr5,114622942,114633899,YES,10958
chr5,125724271,125734679,YES,10409
chr5,136998708,137008373,YES,9666
chr5,135988817,135998304,YES,9488
chr5,24097081,24106493,YES,9413
chr5,123517545,123526567,YES,9023
chr5,65481030,65487732,YES,6703
chr5,15472737,15478114,YES,5378
chr5,20650230,20654509,YES,4280
chr5,111036807,111040818,YES,4012
chr5,32249515,32253422,YES,3908
chr5,137345694,137348829,YES,3136
chr5,93448893,93451603,YES,2711
chr5,96466814,96468743,YES,1930
chr5,53007705,53009577,YES,1873
chr5,125086704,125088304,YES,1601
chr5,139170001,139170558,YES,558
chr5,65231344,65231880,YES,537
chr5,143736353,143736873,YES,521
chr5,136745759,136746242,YES,484
chr5,64932989,64933471,YES,483
chr5,134482580,134483038,YES,459
chr5,64348782,64349214,YES,433
chr5,136706152,136706584,YES,433
chr5,118599747,118600156,YES,410
chr5,64727997,64728401,YES,405
chr5,145131961,145132338,YES,378
chr6,94587095,94610034,YES,22940
chr6,72059229,72074658,YES,15430
chr6,24536903,24550152,YES,13250
chr6,90648777,90661936,YES,13160
chr6,97190033,97203023,YES,12991
chr6,7718380,7730306,YES,11927
chr6,72094330,72105295,YES,10966
chr6,125097229,125107603,YES,10375
chr6,67080571,67089117,YES,8547
chr6,145947139,145955646,YES,8508
chr6,126425604,126433570,YES,7967
chr6,30570991,30578518,YES,7528
chr6,100133316,100139775,YES,6460
chr6,91606065,91610560,YES,4496
chr6,97173142,97177449,YES,4308
chr6,29385786,29389676,YES,3891
chr6,89295764,89298863,YES,3100
chr6,91567697,91570767,YES,3071
chr6,72166583,72168762,YES,2180
chr6,71707122,71709096,YES,1975
chr6,86717406,86718637,YES,1232
chr6,72204026,72205184,YES,1159
chr6,113458314,113459350,YES,1037
chr6,83087417,83088041,YES,625
chr6,115073193,115073806,YES,614
chr6,128186537,128187039,YES,503
chr6,42335574,42336029,YES,456
chr6,31108682,31109085,YES,404
chr6,54319803,54320200,YES,398
chr7,53596810,53632713,YES,35904
chr7,117883810,117897900,YES,14091
chr7,74518180,74530835,YES,12656
chr7,17533143,17542085,YES,8943
chr7,6701919,6709879,YES,7961
chr7,133602630,133609542,YES,6913
chr7,119372763,119378341,YES,5579
chr7,53569995,53572772,YES,2778
chr7,119904281,119906813,YES,2533
chr7,30792934,30795175,YES,2242
chr7,120027423,120029487,YES,2065
chr7,51727407,51729053,YES,1647
chr7,108982687,108983785,YES,1099
chr7,149786291,149787122,YES,832
chr7,149736644,149737393,YES,750
chr7,74611001,74611689,YES,689
chr7,152120693,152121219,YES,527
chr7,52894800,52895261,YES,462
chr7,16589773,16590200,YES,428
chr8,129383532,129401142,YES,17611
chr8,85560359,85573849,YES,13491
chr8,126407046,126420211,YES,13166
chr8,89321632,89333805,YES,12174
chr8,87248650,87259880,YES,11231
chr8,91093233,91104385,YES,11153
chr8,75101166,75112063,YES,10898
chr8,97900162,97910349,YES,10188
chr8,86263634,86273008,YES,9375
chr8,84292254,84301064,YES,8811
chr8,11689838,11697858,YES,8021
chr8,98402602,98409828,YES,7227
chr8,11382200,11387591,YES,5392
chr8,13209013,13214316,YES,5304
chr8,88024912,88029070,YES,4159
chr8,71656014,71659722,YES,3709
chr8,125372071,125374962,YES,2892
chr8,96843918,96846449,YES,2532
chr8,90237873,90240321,YES,2449
chr8,55633629,55635917,YES,2289
chr8,94432807,94434093,YES,1287
chr8,97515118,97516333,YES,1216
chr8,90840068,90840916,YES,849
chr8,125175309,125175878,YES,570
chr8,81750984,81751500,YES,517
chr8,81336915,81337420,YES,506
chr8,85382696,85383183,YES,488
chr8,84351212,84351687,YES,476
chr8,81603179,81603650,YES,472
chr8,90037716,90038177,YES,462
chr8,73451917,73452368,YES,452
chr8,81166232,81166675,YES,444
chr8,24249253,24249689,YES,437
chr8,91179258,91179658,YES,401
chr9,35143454,35177023,YES,33570
chr9,49713883,49734296,YES,20414
chr9,50248716,50266130,YES,17415
chr9,58016749,58033684,YES,16936
chr9,121241176,121256112,YES,14937
chr9,14909520,14924332,YES,14813
chr9,64068833,64082970,YES,14138
chr9,70090221,70103161,YES,12941
chr9,120643061,120655194,YES,12134
chr9,40266105,40277424,YES,11320
chr9,94560055,94571076,YES,11022
chr9,102396680,102407452,YES,10773
chr9,62379528,62389526,YES,9999
chr9,66063206,66072379,YES,9174
chr9,108175116,108182700,YES,7585
chr9,119537826,119543747,YES,5922
chr9,7784495,7790408,YES,5914
chr9,61281763,61287386,YES,5624
chr9,66093427,66097535,YES,4109
chr9,72065082,72068185,YES,3104
chr9,36860530,36862696,YES,2167
chr9,67432539,67434522,YES,1984
chr9,49344657,49346476,YES,1820
chr9,79813588,79815361,YES,1774
chr9,66124493,66125304,YES,812
chr9,71426678,71427414,YES,737
chr9,94468167,94468781,YES,615
chr9,77485037,77485619,YES,583
chr9,41529598,41530179,YES,582
chr9,106307516,106308080,YES,565
chr9,62013840,62014350,YES,511
chr9,71722547,71723045,YES,499
chr9,66961874,66962347,YES,474
chr9,88133229,88133602,YES,374
chr9,101315343,101315680,YES,338
chr9,21142079,21142405,YES,327
chr9,67342049,67342369,YES,321
chrX,6853662,6869722,YES,16061
chrX,93315346,93327520,YES,12175
chrX,163241037,163243811,YES,2775
chrX,130943994,130944505,YES,512
chr1,66997747,67011774,NO,14028
chr1,158998486,159011760,NO,13275
chr1,36580446,36592967,NO,12522
chr1,138811960,138824408,NO,12449
chr1,91406389,91418461,NO,12073
chr1,78730119,78742099,NO,11981
chr1,182131012,182141228,NO,10217
chr1,39506073,39515104,NO,9032
chr1,92949233,92958028,NO,8796
chr1,194624928,194633269,NO,8342
chr1,196566011,196573449,NO,7439
chr1,75545783,75552558,NO,6776
chr1,92929197,92935438,NO,6242
chr1,136806116,136812274,NO,6159
chr1,191951098,191957174,NO,6077
chr1,88402018,88407929,NO,5912
chr1,130679254,130684292,NO,5039
chr1,16986807,16991776,NO,4970
chr1,128552831,128557548,NO,4718
chr1,57493790,57498006,NO,4217
chr1,179371736,179375915,NO,4180
chr1,88651001,88655069,NO,4069
chr1,80217792,80221852,NO,4061
chr1,137691456,137695401,NO,3946
chr1,121932028,121935488,NO,3461
chr1,183480119,183482991,NO,2873
chr1,93951714,93954018,NO,2305
chr1,137730667,137732866,NO,2200
chr1,57628939,57630930,NO,1992
chr1,73101752,73103584,NO,1833
chr1,35862287,35863970,NO,1684
chr1,158425095,158426569,NO,1475
chr1,136057024,136058313,NO,1290
chr1,108097744,108098948,NO,1205
chr1,73870898,73871753,NO,856
chr1,120341694,120342466,NO,773
chr1,55258712,55259475,NO,764
chr1,166885631,166886389,NO,759
chr1,73087342,73088008,NO,667
chr1,91067760,91068424,NO,665
chr1,34444572,34445208,NO,637
chr1,134814692,134815311,NO,620
chr1,153097849,153098431,NO,583
chr1,179485612,179486188,NO,577
chr1,157057071,157057635,NO,565
chr1,182392507,182393059,NO,553
chr1,97164548,97165099,NO,552
chr1,71934353,71934887,NO,535
chr1,75341159,75341686,NO,528
chr1,178941699,178942222,NO,524
chr1,167040707,167041229,NO,523
chr1,57567595,57568116,NO,522
chr1,172632330,172632850,NO,521
chr1,73407795,73408311,NO,517
chr1,93995981,93996496,NO,516
chr1,40897310,40897825,NO,516
chr1,129235649,129236160,NO,512
chr1,20548427,20548927,NO,501
chr1,155816511,155817009,NO,499
chr1,137487328,137487825,NO,498
chr1,182242834,182243331,NO,498
chr1,91499296,91499792,NO,497
chr1,51346680,51347175,NO,496
chr1,132959437,132959931,NO,495
chr1,188539089,188539580,NO,492
chr1,158590237,158590728,NO,492
chr1,185994761,185995252,NO,492
chr1,137761408,137761896,NO,489
chr1,169199902,169200385,NO,484
chr1,51027672,51028154,NO,483
chr1,57657707,57658188,NO,482
chr1,16811227,16811706,NO,480
chr1,93113365,93113844,NO,480
chr1,195143189,195143666,NO,478
chr1,93269882,93270356,NO,475
chr1,164789995,164790469,NO,475
chr1,155550520,155550990,NO,471
chr1,44079415,44079881,NO,467
chr1,162461495,162461960,NO,466
chr1,155155192,155155657,NO,466
chr1,184046097,184046560,NO,464
chr1,78607588,78608048,NO,461
chr1,121951584,121952041,NO,458
chr1,137594871,137595325,NO,455
chr1,43198422,43198874,NO,453
chr1,95062065,95062516,NO,452
chr1,36636853,36637299,NO,447
chr1,37138587,37139031,NO,445
chr1,40771841,40772285,NO,445
chr1,192066406,192066846,NO,441
chr1,34068091,34068531,NO,441
chr1,155004074,155004513,NO,440
chr1,185692818,185693256,NO,439
chr1,136217292,136217729,NO,438
chr1,74585131,74585568,NO,438
chr1,121421374,121421811,NO,438
chr1,93310635,93311069,NO,435
chr1,182440490,182440923,NO,434
chr1,81883485,81883917,NO,433
chr1,92566763,92567195,NO,433
chr1,156022359,156022791,NO,433
chr1,55850954,55851386,NO,433
chr1,81910208,81910640,NO,433
chr1,66862627,66863059,NO,433
chr1,75503031,75503462,NO,432
chr1,81740978,81741408,NO,431
chr1,183162730,183163159,NO,430
chr1,12970988,12971415,NO,428
chr1,94099234,94099658,NO,425
chr1,178870146,178870569,NO,424
chr1,89101984,89102406,NO,423
chr1,94579700,94580122,NO,423
chr1,81791906,81792327,NO,422
chr1,155514569,155514988,NO,420
chr1,122142228,122142643,NO,416
chr1,63023349,63023764,NO,416
chr1,133080822,133081237,NO,416
chr1,75376473,75376887,NO,415
chr1,44862104,44862518,NO,415
chr1,90820737,90821150,NO,414
chr1,134965690,134966103,NO,414
chr1,71146480,71146893,NO,414
chr1,13672989,13673400,NO,412
chr1,191985176,191985587,NO,412
chr1,43316798,43317208,NO,411
chr1,94534658,94535068,NO,411
chr1,88873588,88873997,NO,410
chr1,158894032,158894440,NO,409
chr1,75356695,75357103,NO,409
chr1,186400325,186400733,NO,409
chr1,195164540,195164947,NO,408
chr1,186499398,186499803,NO,406
chr1,72843644,72844046,NO,403
chr1,164033833,164034234,NO,402
chr1,92234340,92234740,NO,401
chr1,134749937,134750337,NO,401
chr1,176530267,176530667,NO,401
chr1,137243464,137243863,NO,400
chr1,185728424,185728823,NO,400
chr1,165181900,165182297,NO,398
chr1,155403334,155403730,NO,397
chr1,193259324,193259720,NO,397
chr1,139870062,139870457,NO,396
chr1,63674751,63675146,NO,396
chr1,24478161,24478555,NO,395
chr1,193913141,193913535,NO,395
chr1,74800746,74801139,NO,394
chr1,20681444,20681836,NO,393
chr1,192796540,192796932,NO,393
chr1,135674172,135674564,NO,393
chr1,108523852,108524243,NO,392
chr1,13230436,13230824,NO,389
chr1,40339242,40339629,NO,388
chr1,123368114,123368501,NO,388
chr1,40822426,40822812,NO,387
chr1,82107784,82108170,NO,387
chr1,181522266,181522650,NO,385
chr1,74844091,74844475,NO,385
chr1,73288868,73289252,NO,385
chr1,136308344,136308728,NO,385
chr1,187878104,187878487,NO,384
chr1,195558149,195558530,NO,382
chr1,196508312,196508693,NO,382
chr1,140437997,140438377,NO,381
chr1,63245931,63246311,NO,381
chr1,51056683,51057060,NO,378
chr1,193106865,193107242,NO,378
chr1,122971133,122971510,NO,378
chr1,51300180,51300556,NO,377
chr1,133647761,133648137,NO,377
chr1,193486018,193486392,NO,375
chr1,165151879,165152252,NO,374
chr1,90908043,90908416,NO,374
chr1,137471247,137471620,NO,374
chr1,93144848,93145220,NO,373
chr1,90164598,90164970,NO,373
chr1,171606926,171607297,NO,372
chr1,63867386,63867757,NO,372
chr1,34885755,34886125,NO,371
chr1,40862199,40862569,NO,371
chr1,157893874,157894243,NO,370
chr1,167607702,167608071,NO,370
chr1,39338806,39339174,NO,369
chr1,139271276,139271644,NO,369
chr1,55823563,55823931,NO,369
chr1,135721948,135722315,NO,368
chr1,137845497,137845864,NO,368
chr1,145751099,145751465,NO,367
chr1,167548550,167548913,NO,364
chr1,75214962,75215324,NO,363
chr1,59441247,59441608,NO,362
chr1,167088976,167089337,NO,362
chr1,155482151,155482512,NO,362
chr1,92394082,92394441,NO,360
chr1,180790890,180791249,NO,360
chr1,121153504,121153861,NO,358
chr1,72829925,72830281,NO,357
chr1,6810640,6810995,NO,356
chr1,133256174,133256528,NO,355
chr1,136755270,136755623,NO,354
chr1,9618526,9618879,NO,354
chr1,73215862,73216213,NO,352
chr1,108283098,108283449,NO,352
chr1,121799059,121799407,NO,349
chr1,100065955,100066303,NO,349
chr1,52511528,52511876,NO,349
chr1,165638804,165639152,NO,349
chr1,66968627,66968975,NO,349
chr1,24757076,24757423,NO,348
chr1,79313831,79314176,NO,346
chr1,154050402,154050746,NO,345
chr1,31108424,31108768,NO,345
chr1,73318855,73319198,NO,344
chr1,34207550,34207893,NO,344
chr1,74075409,74075752,NO,344
chr1,82316938,82317281,NO,344
chr1,137637707,137638050,NO,344
chr1,38279126,38279468,NO,343
chr1,17075212,17075553,NO,342
chr1,81546278,81546619,NO,342
chr1,146025699,146026040,NO,342
chr1,131734332,131734672,NO,341
chr1,133328427,133328767,NO,341
chr1,14180089,14180429,NO,341
chr1,130463796,130464135,NO,340
chr1,138124796,138125134,NO,339
chr1,169845049,169845386,NO,338
chr1,90374784,90375121,NO,338
chr1,39895724,39896058,NO,335
chr1,59532472,59532806,NO,335
chr1,122862735,122863067,NO,333
chr1,38507580,38507912,NO,333
chr1,73331956,73332287,NO,332
chr1,95530961,95531291,NO,331
chr1,12682448,12682778,NO,331
chr1,91309707,91310037,NO,331
chr1,78178381,78178711,NO,331
chr1,62463440,62463770,NO,331
chr1,88508605,88508934,NO,330
chr1,13417624,13417952,NO,329
chr1,135521658,135521985,NO,328
chr1,137332418,137332742,NO,325
chr1,183923832,183924155,NO,324
chr1,183756853,183757176,NO,324
chr1,12602254,12602577,NO,324
chr1,137949107,137949429,NO,323
chr1,10221534,10221856,NO,323
chr1,129350010,129350332,NO,323
chr1,39163527,39163848,NO,322
chr1,170673567,170673887,NO,321
chr1,137522874,137523194,NO,321
chr1,93937941,93938260,NO,320
chr1,187565194,187565513,NO,320
chr1,188266099,188266418,NO,320
chr1,107960378,107960695,NO,318
chr1,93912901,93913218,NO,318
chr1,133362472,133362789,NO,318
chr1,90554912,90555228,NO,317
chr1,186207998,186208314,NO,317
chr1,24293262,24293575,NO,314
chr1,37053413,37053725,NO,313
chr1,166728825,166729136,NO,312
chr1,163664988,163665299,NO,312
