chrom,start,end,label,length
chr5,36431593,36432436,YES,844
chr5,66237901,66258953,YES,21053
chr5,66317749,66351959,YES,34211
chr5,100995823,101031236,YES,35414
chr5,101053711,101073638,YES,19928
chr5,113528532,113544107,YES,15576
chr5,114225519,114237591,YES,12073
chr5,114253421,114285415,YES,31995
chr5,115934150,115942319,YES,8170
chr5,118916227,118950621,YES,34395
chr5,121008529,121029863,YES,21335
chr5,122283407,122295673,YES,12267
chr5,123575621,123601618,YES,25998
chr5,123764132,123777354,YES,13223
chr5,125869298,125885908,YES,16611
chr5,137101278,137125843,YES,24566
chr5,137154675,137178646,YES,23972
chr5,143670399,143691371,YES,20973
chr5,147486851,147505036,YES,18186
chr5,149770367,149790487,YES,20121
chr5,151414172,151424676,YES,10505
chr6,48626024,48658524,YES,32501
chr6,50758125,50773934,YES,15810
chr6,50954851,50957266,YES,2416
chr6,51058707,51080030,YES,21324
chr6,51118033,51124810,YES,6778
chr6,82946558,82978643,YES,32086
chr6,87480082,87507723,YES,27642
chr6,89222089,89261898,YES,39810
chr6,89582036,89600498,YES,18463
chr6,99210902,99226028,YES,15127
chr6,99245433,99253656,YES,8224
chr6,99285454,99339458,YES,54005
chr6,117824518,117850673,YES,26156
chr6,120517005,120546833,YES,29829
chr6,120560048,120577488,YES,17441
chr6,120591664,120595279,YES,3616
chr6,124670671,124691537,YES,20867
chr6,129179706,129198681,YES,18976
chr6,129225211,129234873,YES,9663
chr6,136412401,136419922,YES,7522
chr6,136464391,136504492,YES,40102
chr6,145037892,145072757,YES,34866
chr6,146155764,146171643,YES,15880
chr6,146346155,146358713,YES,12559
chr6,146611263,146632306,YES,21044
chr6,148194960,148223934,YES,28975
chr7,25668814,25690424,YES,21611
chr7,25890788,25918487,YES,27700
chr7,26465015,26474604,YES,9590
chr7,29160095,29168294,YES,8200
chr7,31179323,31217150,YES,37828
chr7,52485254,52495175,YES,9922
chr7,71055630,71070801,YES,15172
chr7,80656574,80687296,YES,30723
chr7,80728813,80754010,YES,25198
chr7,87327010,87355132,YES,28123
chr7,88341108,88357636,YES,16529
chr7,97203261,97216944,YES,13684
chr7,107635769,107644979,YES,9211
chr7,108603040,108631832,YES,28793
chr7,116650734,116685960,YES,35227
chr7,118051719,118074348,YES,22630
chr7,121303393,121316598,YES,13206
chr7,121434837,121446610,YES,11774
chr7,127993535,128009079,YES,15545
chr7,132726932,132782827,YES,55896
chr7,133613582,133631014,YES,17433
chr7,139847767,139849961,YES,2195
chr7,139878066,139892150,YES,14085
chr7,139911978,139927310,YES,15333
chr7,142772349,142790520,YES,18172
chr7,149708233,149721378,YES,13146
chr8,26204304,26219667,YES,15364
chr8,37221854,37245546,YES,23693
chr8,48005074,48039185,YES,34112
chr8,73199147,73219919,YES,20773
chr8,73265449,73292567,YES,27119
chr8,81146192,81155136,YES,8945
chr8,87183683,87188381,YES,4699
chr8,87212937,87225893,YES,12957
chr8,96869354,96922779,YES,53426
chr8,97478989,97502853,YES,23865
chr8,97544168,97548664,YES,4497
chr8,97566648,97583993,YES,17346
chr8,108563474,108583342,YES,19869
chr8,114118016,114120243,YES,2228
chr8,119998908,120026508,YES,27601
chr8,120049725,120052721,YES,2997
chr8,122330393,122337412,YES,7020
chr8,123094021,123097055,YES,3035
chr8,123223414,123226385,YES,2972
chr8,124368697,124375363,YES,6667
chr9,40752061,40775816,YES,23756
chr9,51018630,51022863,YES,4234
chr9,57121703,57131244,YES,9542
chr9,57485665,57503880,YES,18216
chr9,58073894,58128731,YES,54838
chr9,61016482,61017277,YES,796
chr9,65043932,65049605,YES,5674
chr9,65371705,65400590,YES,28886
chr9,75851436,75872953,YES,21518
chr9,83171278,83178164,YES,6887
chr9,96264600,96276607,YES,12008
chr9,96294292,96317264,YES,22973
chr9,96336254,96339459,YES,3206
chr9,103351256,103392704,YES,41449
chr9,104773123,104795473,YES,22351
chr9,114687053,114691442,YES,4390
chr9,116233331,116248094,YES,14764
chr9,116270236,116293705,YES,23470
chr10,6077171,6092335,YES,15165
chr10,19223639,19228753,YES,5115
chr10,19377190,19389296,YES,12107
chr10,39978213,39978925,YES,713
chr10,43460015,43485392,YES,25378
chr10,44820619,44830334,YES,9716
chr10,59348413,59370907,YES,22495
chr10,59625057,59633873,YES,8817
chr10,75400540,75413060,YES,12521
chr10,79620816,79636056,YES,15241
chr10,80140442,80163947,YES,23506
chr10,80979817,80987415,YES,7599
chr10,82259656,82278158,YES,18503
chr10,88906425,88925013,YES,18589
chr10,90633122,90650934,YES,17813
chr10,92788155,92828445,YES,40291
chr10,94753756,94787040,YES,33285
chr10,98725470,98733321,YES,7852
chr10,98903616,98925339,YES,21724
chr10,110953107,110977565,YES,24459
chr10,116994058,116997498,YES,3441
chr10,118413096,118414780,YES,1685
chr11,11458631,11474135,YES,15505
chr11,11588803,11594617,YES,5815
chr11,11766746,11787944,YES,21199
chr11,11840715,11873813,YES,33099
chr11,24139103,24160136,YES,21034
chr11,32430194,32471665,YES,41472
chr11,44283502,44294193,YES,10692
chr11,44693881,44715618,YES,21738
chr11,44733483,44742397,YES,8915
chr11,44763809,44764402,YES,594
chr11,44874545,44884155,YES,9611
chr11,51724887,51763996,YES,39110
chr11,75222867,75229383,YES,6517
chr11,82679928,82684259,YES,4332
chr11,82878375,82892519,YES,14145
chr11,86390641,86438256,YES,47616
chr11,87239712,87240662,YES,951
chr11,87256880,87262735,YES,5856
chr11,87558454,87573488,YES,15035
chr11,88364425,88373604,YES,9180
chr11,95695126,95721858,YES,26733
chr11,97846577,97862077,YES,15501
chr11,98802909,98825495,YES,22587
chr11,100586100,100604724,YES,18625
chr11,101488177,101489499,YES,1323
chr11,101519683,101520492,YES,810
chr11,106164020,106196842,YES,32823
chr11,108083821,108123512,YES,39692
chr11,117178235,117220030,YES,41796
chr11,117640623,117654328,YES,13706
chr11,117731945,117774413,YES,42469
chr11,118039446,118055430,YES,15985
chr11,118088997,118115992,YES,26996
chr11,118949822,118955142,YES,5321
chr11,118983399,118996355,YES,12957
chr11,119051715,119053740,YES,2026
chr12,12541541,12608395,YES,66855
chr12,56488828,56500135,YES,11308
chr12,78633563,78641004,YES,7442
chr12,80524933,80549822,YES,24890
chr12,88151708,88178129,YES,26422
chr12,88216909,88247711,YES,30803
chr12,104571005,104587036,YES,16032
chr12,114460213,114466934,YES,6722
chr12,114552924,114559706,YES,6783
chr12,114665365,114666090,YES,726
chr12,118789521,118811592,YES,22072
chr13,19253921,19254404,YES,484
chr13,19269374,19282465,YES,13092
chr13,21801800,21809572,YES,7773
chr13,21844811,21848278,YES,3468
chr13,22133107,22143417,YES,10311
chr13,23523191,23542672,YES,19482
chr13,23630170,23690198,YES,60029
chr13,23780814,23804231,YES,23418
chr13,32750817,32763646,YES,12830
chr13,45540019,45565293,YES,25275
chr13,52660353,52696152,YES,35800
chr13,54459599,54478062,YES,18464
chr13,54519207,54527317,YES,8111
chr13,56235414,56283170,YES,47757
chr13,73839920,73851932,YES,12013
chr14,15343737,15360513,YES,16777
chr14,17002665,17035612,YES,32948
chr14,25975387,25996040,YES,20654
chr14,26336464,26350547,YES,14084
chr14,28164221,28180686,YES,16466
chr14,28210654,28239383,YES,28730
chr14,32126304,32138437,YES,12134
chr14,32344808,32351196,YES,6389
chr14,32477773,32499367,YES,21595
chr14,33998239,34009984,YES,11746
chr14,51590293,51602030,YES,11738
chr14,51616631,51618586,YES,1956
chr14,61340085,61358068,YES,17984
chr14,70678250,70687919,YES,9670
chr14,71247293,71251094,YES,3802
chr14,71279783,71290068,YES,10286
chr14,75563470,75581883,YES,18414
chr14,94940525,94947105,YES,6581
chr15,9393114,9402301,YES,9188
chr15,33972637,33997376,YES,24740
chr15,34702997,34707621,YES,4625
chr15,34820395,34863296,YES,42902
chr15,36635681,36649527,YES,13847
chr15,36663219,36693761,YES,30543
chr15,63437459,63521365,YES,83907
chr15,66624633,66665352,YES,40720
chr15,73561983,73585854,YES,23872
chr15,74915919,74917528,YES,1610
chr15,85881248,85900218,YES,18971
chr15,86010813,86033653,YES,22841
chr15,97268626,97300377,YES,31752
chr15,97646767,97679966,YES,33200
chr15,98314236,98317474,YES,3239
chr16,10818575,10819279,YES,705
chr16,10834877,10845015,YES,10139
chr16,11385428,11403738,YES,18311
chr16,11645673,11659888,YES,14216
chr16,16854933,16867237,YES,12305
chr16,17969123,17969975,YES,853
chr16,23984305,24016804,YES,32500
chr16,24338340,24348454,YES,10115
chr16,30224282,30228827,YES,4546
chr16,32160770,32203129,YES,42360
chr16,33732221,33757089,YES,24869
chr16,33785412,33798325,YES,12914
chr16,49771741,49802119,YES,30379
chr16,49839563,49859017,YES,19455
chr16,58498130,58524869,YES,26740
chr16,81343099,81373426,YES,30328
chr16,91522171,91547086,YES,24916
chr16,93123965,93153702,YES,29738
chr16,93191389,93194770,YES,3382
chr16,93246769,93247448,YES,680
chr16,93285834,93295103,YES,9270
chr16,95626863,95654735,YES,27873
chr17,27177991,27195171,YES,17181
chr17,27395368,27396537,YES,1170
chr17,29530428,29535579,YES,5152
chr17,29625685,29650511,YES,24827
chr17,35183293,35189103,YES,5811
chr17,35309410,35373028,YES,63619
chr17,35973690,36008049,YES,34360
chr17,46169104,46186908,YES,17805
chr17,47644817,47694130,YES,49314
chr17,47731066,47747214,YES,16149
chr17,48414248,48440653,YES,26406
chr17,71198190,71203245,YES,5056
chr17,84579659,84583144,YES,3486
chr18,3005575,3006413,YES,839
chr18,15353395,15382979,YES,29585
chr18,32556683,32568059,YES,11377
chr18,35975743,36025366,YES,49624
chr18,38036870,38040170,YES,3301
chr18,47324395,47340028,YES,15634
chr18,55059494,55068427,YES,8934
chr18,69559683,69575944,YES,16262
chr19,3922675,3936864,YES,14190
chr19,4113071,4155496,YES,42426
chr19,4184779,4204432,YES,19654
chr19,4221034,4232577,YES,11544
chr19,4294190,4310211,YES,16022
chr19,5802477,5804945,YES,2469
chr19,5842205,5849469,YES,7265
chr19,6398223,6410256,YES,12034
chr19,32319559,32360048,YES,40490
chr19,32812234,32835460,YES,23227
chr19,33003667,33035520,YES,31854
chr19,41068387,41114068,YES,45682
chr19,41406548,41420365,YES,13818
chr19,44358508,44369629,YES,11122
chr19,44447466,44454278,YES,6813
chr19,46527032,46542145,YES,15114
chr19,53494310,53521785,YES,27476
chr19,57418208,57433289,YES,15082
chrX,45480652,45506819,YES,26168
chrX,45776238,45807010,YES,30773
chrX,163526888,163553394,YES,26507
chrX,163641620,163650967,YES,9348
chr1,3095033,3095444,NO,412
chr1,4308155,4308621,NO,467
chr1,4797423,4798100,NO,678
chr1,4847498,4849112,NO,1615
chr1,4908762,4908940,NO,179
chr1,4992636,4992894,NO,259
chr1,5014557,5016486,NO,1930
chr1,5210898,5221755,NO,10858
chr1,6187045,6187246,NO,202
chr1,6253038,6253274,NO,237
chr1,6395550,6400598,NO,5049
chr1,6444381,6444794,NO,414
chr1,6614687,6614959,NO,273
chr1,6648547,6649199,NO,653
chr1,6668325,6668692,NO,368
chr1,6749943,6751336,NO,1394
chr1,6848446,6849502,NO,1057
chr1,6964330,6966688,NO,2359
chr1,7000302,7000811,NO,510
chr1,7153673,7155719,NO,2047
chr1,9582115,9584250,NO,2136
chr1,9663585,9664287,NO,703
chr1,9738165,9738922,NO,758
chr1,9787208,9787816,NO,609
chr1,9823523,9823877,NO,355
chr1,9847652,9849576,NO,1925
chr1,9933926,9934470,NO,545
chr1,9960671,9961250,NO,580
chr1,9981898,9982288,NO,391
chr1,10258417,10270574,NO,12158
chr1,10759131,10759519,NO,389
chr1,10867325,10870881,NO,3557
chr1,12634796,12634978,NO,183
chr1,12738609,12746255,NO,7647
chr1,13257553,13257908,NO,356
chr1,13281758,13282090,NO,333
chr1,13318496,13326414,NO,7919
chr1,13444692,13444977,NO,286
chr1,13575831,13603902,NO,28072
chr1,13637782,13638395,NO,614
chr1,13730848,13741748,NO,10901
chr1,13761083,13762611,NO,1529
chr1,13779357,13779713,NO,357
chr1,13799936,13800331,NO,396
chr1,13863982,13864389,NO,408
chr1,13970299,13995361,NO,25063
chr1,14055067,14055419,NO,353
chr1,14090674,14095056,NO,4383
chr1,14133733,14134565,NO,833
chr1,14186595,14187086,NO,492
chr1,14287125,14287416,NO,292
chr1,14454904,14455235,NO,332
chr1,14585771,14586553,NO,783
chr1,14813701,14814002,NO,302
chr1,14903243,14915433,NO,12191
chr1,14934678,14938539,NO,3862
chr1,14985437,14988632,NO,3196
chr1,15016627,15025484,NO,8858
chr1,15665108,15665433,NO,326
chr1,15739375,15739604,NO,230
chr1,15840776,15841324,NO,549
chr1,16152695,16152938,NO,244
chr1,16215437,16218704,NO,3268
chr1,16262010,16262413,NO,404
chr1,16333732,16335638,NO,1907
chr1,16423567,16423873,NO,307
chr1,16503040,16503592,NO,553
chr1,16530453,16530808,NO,356
chr1,16607634,16611557,NO,3924
chr1,16627445,16628139,NO,695
chr1,16646422,16647733,NO,1312
chr1,16678293,16679280,NO,988
chr1,16737260,16749223,NO,11964
chr1,21326002,21326266,NO,265
chr1,21534008,21545215,NO,11208
chr1,21777628,21777979,NO,352
chr1,21846461,21846843,NO,383
chr1,21886158,21886801,NO,644
chr1,21952997,21954115,NO,1119
chr1,22270057,22270383,NO,327
chr1,23425838,23426192,NO,355
chr1,23847841,23848157,NO,317
chr1,23989933,23990357,NO,425
chr1,31183875,31184256,NO,382
chr1,31262532,31262998,NO,467
chr1,32053214,32054728,NO,1515
chr1,32305234,32306861,NO,1628
chr1,32790200,32803877,NO,13678
chr1,33021840,33022137,NO,298
chr1,33163181,33163869,NO,689
chr1,33186959,33187632,NO,674
chr1,33204987,33205444,NO,458
chr1,33230815,33232309,NO,1495
chr1,33264793,33265107,NO,315
chr1,33386021,33386245,NO,225
chr1,33504016,33510536,NO,6521
chr1,33649114,33653318,NO,4205
chr1,33725455,33725832,NO,378
chr1,33939803,33940705,NO,903
chr1,33960446,33960812,NO,367
chr1,33979284,33979550,NO,267
chr1,34118042,34129507,NO,11466
chr1,34187507,34188078,NO,572
chr1,34495593,34496533,NO,941
chr1,34516817,34536443,NO,19627
chr1,34567335,34579448,NO,12114
chr1,34899656,34900115,NO,460
chr1,35713207,35713512,NO,306
chr1,35884279,35884607,NO,329
chr1,36109288,36122050,NO,12763
chr1,36190525,36191822,NO,1298
chr1,36287834,36288163,NO,330
chr1,36300837,36301407,NO,571
chr1,36318496,36321520,NO,3025
chr1,36335907,36339263,NO,3357
chr1,36503340,36507472,NO,4133
chr1,36565128,36565471,NO,344
chr1,36740898,36741384,NO,487
chr1,36854268,36854800,NO,533
chr1,36888167,36888685,NO,519
chr1,36931687,36932232,NO,546
chr1,36970596,36971791,NO,1196
chr1,36997291,36997703,NO,413
chr1,37043796,37044228,NO,433
chr1,37365568,37365842,NO,275
chr1,37478581,37487259,NO,8679
chr1,37523083,37531914,NO,8832
chr1,37548459,37553212,NO,4754
chr1,37616859,37619248,NO,2390
chr1,37642489,37643416,NO,928
chr1,37657519,37659584,NO,2066
chr1,37946814,37947529,NO,716
chr1,38206907,38207258,NO,352
chr1,38689275,38700819,NO,11545
chr1,38714337,38722899,NO,8563
chr1,38750926,38751435,NO,510
chr1,38777235,38777546,NO,312
chr1,38959491,38959835,NO,345
chr1,39201932,39202224,NO,293
chr1,39742763,39746827,NO,4065
chr1,39765628,39771466,NO,5839
chr1,39792239,39793606,NO,1368
chr1,39952314,39961938,NO,9625
chr1,39975655,39979779,NO,4125
chr1,39993131,40001562,NO,8432
chr1,40084047,40084491,NO,445
chr1,40102595,40108413,NO,5819
chr1,40137902,40144588,NO,6687
chr1,40186218,40186611,NO,394
chr1,40297328,40297644,NO,317
chr1,40571916,40572369,NO,454
chr1,40654704,40654971,NO,268
chr1,42767141,42767570,NO,430
chr1,42820319,42833121,NO,12803
chr1,42958418,42958670,NO,253
chr1,43415727,43418684,NO,2958
chr1,43431741,43432253,NO,513
chr1,43750007,43755712,NO,5706
chr1,43959333,43959576,NO,244
chr1,43990148,43991119,NO,972
chr1,44098972,44099490,NO,519
chr1,44157724,44158156,NO,433
chr1,44179032,44179566,NO,535
chr1,44218562,44219629,NO,1068
chr1,44494766,44495116,NO,351
chr1,45851688,45852489,NO,802
chr1,45921286,45922923,NO,1638
chr1,46906551,46917299,NO,10749
chr1,46943801,46962925,NO,19125
chr1,46978311,46984436,NO,6126
chr1,47914898,47915256,NO,359
chr1,51019100,51028118,NO,9019
chr1,51510295,51510567,NO,273
chr1,51533196,51537846,NO,4651
chr1,51550514,51551124,NO,611
chr1,51565884,51596994,NO,31111
chr1,51636935,51664969,NO,28035
chr1,51701287,51701637,NO,351
chr1,51815437,51815852,NO,416
chr1,51861921,51862502,NO,582
chr1,51987117,51991902,NO,4786
chr1,52068171,52079392,NO,11222
chr1,52170249,52176394,NO,6146
chr1,52283249,52289379,NO,6131
chr1,52351291,52364127,NO,12837
chr1,52465957,52466168,NO,212
chr1,52487406,52487861,NO,456
chr1,52568291,52572318,NO,4028
chr1,52634817,52635797,NO,981
chr1,52654767,52655065,NO,299
chr1,52687214,52688234,NO,1021
chr1,52705002,52712492,NO,7491
chr1,52751487,52751659,NO,173
chr1,52779385,52779916,NO,532
chr1,52805095,52805528,NO,434
chr1,52820866,52821619,NO,754
chr1,52857079,52858976,NO,1898
chr1,52901526,52911154,NO,9629
chr1,52966687,52966933,NO,247
chr1,53008378,53025002,NO,16625
chr1,53370091,53370691,NO,601
chr1,53409298,53409996,NO,699
chr1,53721228,53721608,NO,381
chr1,53830792,53831269,NO,478
chr1,53848216,53849058,NO,843
chr1,53872763,53881062,NO,8300
chr1,53902112,53908666,NO,6555
chr1,53932679,53940283,NO,7605
chr1,53960429,53963336,NO,2908
chr1,54002706,54003083,NO,378
chr1,54398809,54399136,NO,328
chr1,54625723,54626444,NO,722
chr1,54642921,54643451,NO,531
chr1,54722894,54723102,NO,209
chr1,54783393,54783760,NO,368
chr1,54855231,54855649,NO,419
chr1,54889687,54889988,NO,302
chr1,54911274,54911542,NO,269
chr1,54953293,54953738,NO,446
chr1,54966740,54980621,NO,13882
chr1,55039587,55039850,NO,264
chr1,55082795,55086679,NO,3885
chr1,55112626,55112965,NO,340
chr1,55272087,55272569,NO,483
chr1,55475760,55476163,NO,404
chr1,55614550,55615009,NO,460
chr1,55669749,55670073,NO,325
chr1,55795853,55796222,NO,370
chr1,56770119,56770610,NO,492
chr1,56889621,56903343,NO,13723
chr1,57020095,57020498,NO,404
chr1,57427277,57432534,NO,5258
chr1,57528932,57529478,NO,547
chr1,58053473,58053775,NO,303
chr1,58286664,58287017,NO,354
chr1,58372867,58373076,NO,210
chr1,58466773,58466957,NO,185
chr1,58479809,58480371,NO,563
chr1,58502179,58502722,NO,544
chr1,58662038,58662417,NO,380
chr1,58675015,58678127,NO,3113
chr1,58772670,58778229,NO,5560
chr1,58818391,58835404,NO,17014
chr1,58851914,58860843,NO,8930
chr1,59115091,59115350,NO,260
chr1,59343305,59343647,NO,343
chr1,59373491,59390282,NO,16792
chr1,59538154,59539190,NO,1037
chr1,59680222,59680556,NO,335
chr1,59710097,59710416,NO,320
chr1,59727449,59727881,NO,433
chr1,59760770,59761204,NO,435
chr1,59823227,59823834,NO,608
chr1,60054162,60054688,NO,527
chr1,60072970,60084237,NO,11268
chr1,60127422,60128058,NO,637
chr1,60153421,60154139,NO,719
chr1,60433472,60433678,NO,207
chr1,60479421,60479854,NO,434
chr1,60517475,60517800,NO,326
chr1,60636555,60637079,NO,525
chr1,60672602,60672809,NO,208
chr1,60914562,60915097,NO,536
chr1,60972723,60973674,NO,952
chr1,60994120,60998523,NO,4404
chr1,61058696,61058967,NO,272
chr1,63160820,63161550,NO,731
chr1,63227575,63228068,NO,494
chr1,63484199,63484506,NO,308
chr1,63776997,63777464,NO,468
chr1,64011228,64011440,NO,213
chr1,64134298,64136720,NO,2423
chr1,64168146,64169146,NO,1001
chr1,64236141,64240143,NO,4003
chr1,64413630,64413939,NO,310
chr1,64528541,64529047,NO,507
chr1,64574134,64577038,NO,2905
chr1,64661748,64662675,NO,928
chr1,64763958,64764448,NO,491
chr1,64793335,64793612,NO,278
chr1,64843843,64852239,NO,8397
chr1,64912689,64914667,NO,1979
chr1,64972183,64975448,NO,3266
chr1,64995848,64996333,NO,486
chr1,65106696,65107105,NO,410
chr1,65281547,65281770,NO,224
chr1,66274877,66277334,NO,2458
chr1,66325861,66326555,NO,695
chr1,66745124,66749831,NO,4708
chr1,66805773,66806279,NO,507
chr1,66845017,66845228,NO,212
chr1,66862461,66865044,NO,2584
chr1,67047898,67048396,NO,499
chr1,70330727,70331135,NO,409
chr1,70902369,70903039,NO,671
chr1,71044084,71051053,NO,6970
chr1,71149447,71162840,NO,13394
chr1,71603278,71603942,NO,665
chr1,71738281,71738635,NO,355
chr1,71858041,71858412,NO,372
chr1,71899772,71900106,NO,335
chr1,71999524,72004020,NO,4497
chr1,72021308,72021667,NO,360
chr1,72260962,72273329,NO,12368
chr1,72301737,72302036,NO,300
chr1,72406047,72406462,NO,416
chr1,72475678,72476585,NO,908
chr1,72533498,72545971,NO,12474
chr1,72621827,72630168,NO,8342
chr1,72792955,72793345,NO,391
chr1,72842744,72842998,NO,255
chr1,72862276,72862541,NO,266
chr1,72876997,72877393,NO,397
chr1,73799679,73800143,NO,465
chr1,73948926,73949269,NO,344
chr1,74102204,74102616,NO,413
chr1,74206173,74206464,NO,292
chr1,74252356,74252717,NO,362
chr1,74273844,74295814,NO,21971
chr1,74331077,74331833,NO,757
chr1,74359803,74360282,NO,480
chr1,74377659,74378180,NO,522
chr1,74436113,74436868,NO,756
chr1,74482169,74482646,NO,478
chr1,74758960,74759677,NO,718
chr1,74799686,74806720,NO,7035
chr1,74834469,74834832,NO,364
chr1,74863402,74863816,NO,415
chr1,74917182,74917387,NO,206
chr1,75184422,75184846,NO,425
chr1,75209701,75231618,NO,21918
chr1,75248095,75251197,NO,3103
chr1,75444202,75444606,NO,405
chr1,75517744,75521824,NO,4081
chr1,78183648,78184133,NO,486
chr1,78432238,78432951,NO,714
chr1,78486717,78487027,NO,311
chr1,78699481,78699917,NO,437
chr1,78771174,78771338,NO,165
chr1,79639218,79639577,NO,360
chr1,79667355,79668373,NO,1019
chr1,79707757,79708405,NO,649
chr1,80368187,80378314,NO,10128
chr1,80398572,80405418,NO,6847
chr1,80471561,80471987,NO,427
chr1,80624315,80667926,NO,43612
chr1,80752212,80762530,NO,10319
chr1,81055420,81055722,NO,303
chr1,81283871,81284077,NO,207
chr1,81838367,81838949,NO,583
chr1,82082667,82082950,NO,284
chr1,82197202,82199837,NO,2636
chr1,82231725,82232676,NO,952
chr1,82279475,82280243,NO,769
chr1,82312923,82313688,NO,766
chr1,82465332,82465585,NO,254
chr1,82638298,82638526,NO,229
chr1,82721186,82721708,NO,523
chr1,82829150,82829635,NO,486
chr1,84911617,84921149,NO,9533
chr1,87497352,87501278,NO,3927
chr1,87583520,87600781,NO,17262
chr1,87631081,87633446,NO,2366
chr1,87689680,87690183,NO,504
chr1,87734616,87735017,NO,402
chr1,87858579,87858985,NO,407
chr1,88090723,88090954,NO,232
chr1,88159823,88162080,NO,2258
chr1,88197006,88198242,NO,1237
chr1,88240872,88241209,NO,338
chr1,88375600,88375904,NO,305
chr1,88710760,88711076,NO,317
chr1,88874672,88874945,NO,274
chr1,88922507,88922786,NO,280
chr1,89161694,89162498,NO,805
chr1,89477429,89477910,NO,482
chr1,89591471,89591754,NO,284
chr1,89652063,89663138,NO,11076
chr1,89724774,89726911,NO,2138
chr1,89792940,89793317,NO,378
chr1,89856586,89857049,NO,464
chr1,89973735,89974058,NO,324
chr1,89991161,89991849,NO,689
chr1,90149206,90150472,NO,1267
chr1,92931189,92931491,NO,303
chr1,92949890,92951872,NO,1983
chr1,93084007,93084538,NO,532
chr1,93107728,93114919,NO,7192
chr1,93131978,93136018,NO,4041
chr1,93165608,93165967,NO,360
chr1,93300270,93300591,NO,322
chr1,93517710,93518008,NO,299
chr1,93817088,93817477,NO,390
chr1,94147494,94147830,NO,337
chr1,94459851,94460187,NO,337
chr1,94791648,94791980,NO,333
