chrom,start,end,label,length
chr12,12933791,12950936,YES,17146
chr12,55407498,55415046,YES,7549
chr12,56587347,56607146,YES,19800
chr12,57385208,57400114,YES,14907
chr12,87807046,87820319,YES,13274
chr12,87839385,87846192,YES,6808
chr12,88239069,88245155,YES,6087
chr12,103940487,103953004,YES,12518
chr12,111655417,111656705,YES,1289
chr12,111709296,111710794,YES,1499
chr12,111725920,111743677,YES,17758
chr13,64069823,64082322,YES,12500
chr13,96295094,96306119,YES,11026
chr13,98052562,98062842,YES,10281
chr13,98202400,98225162,YES,22763
chr13,110418702,110442750,YES,24049
chr14,22293688,22308989,YES,15302
chr14,49273113,49283200,YES,10088
chr14,55704349,55705463,YES,1115
chr14,64118817,64131901,YES,13085
chr14,65251303,65269514,YES,18212
chr14,71022659,71035930,YES,13272
chr14,76894682,76915946,YES,21265
chr14,77015215,77030315,YES,15101
chr14,99738540,99755307,YES,16768
chr14,106250319,106260753,YES,10435
chr14,106296486,106304433,YES,7948
chr15,25654102,25704265,YES,50164
chr15,61918415,61924748,YES,6334
chr15,77168852,77187251,YES,18400
chr15,88539016,88539831,YES,816
chr15,97198605,97227633,YES,29029
chr15,97422878,97425328,YES,2451
chr15,103349226,103353500,YES,4275
chr16,8758173,8779472,YES,21300
chr16,23099373,23103471,YES,4099
chr16,29657509,29668114,YES,10606
chr16,84769173,84780686,YES,11514
chr17,10549089,10570838,YES,21750
chr17,26631721,26648689,YES,16969
chr17,29209618,29218426,YES,8809
chr17,29587776,29588942,YES,1167
chr17,31939569,31956756,YES,17188
chr17,35639211,35642435,YES,3225
chr17,37110202,37134996,YES,24795
chr17,37209046,37217726,YES,8681
chr17,45593477,45596503,YES,3027
chr17,47640414,47649043,YES,8630
chr17,66818723,66836409,YES,17687
chr17,71096763,71100905,YES,4143
chr17,71177302,71179956,YES,2655
chr17,71213804,71222433,YES,8630
chr17,71241991,71250610,YES,8620
chr18,35202713,35203454,YES,742
chr18,36412873,36414154,YES,1282
chr18,38538325,38551037,YES,12713
chr18,38760823,38761958,YES,1136
chr18,38788269,38796942,YES,8674
chr18,40467587,40468140,YES,554
chr18,61787544,61788400,YES,857
chr18,75504155,75505202,YES,1048
chr18,75520332,75527277,YES,6946
chr18,75738693,75745073,YES,6381
chr19,5835881,5847014,YES,11134
chr19,21858770,21866770,YES,8001
chr19,23139991,23170189,YES,30199
chr19,23207455,23208806,YES,1352
chr19,25553498,25564092,YES,10595
chr19,53523440,53535319,YES,11880
chrX,7578969,7597907,YES,18939
chrX,50098631,50114110,YES,15480
chr1,3052873,3053282,NO,410
chr1,3472669,3473522,NO,854
chr1,3638904,3639380,NO,477
chr1,3904119,3904709,NO,591
chr1,4845264,4846195,NO,932
chr1,4960611,4962888,NO,2278
chr1,5222189,5223267,NO,1079
chr1,6049015,6049725,NO,711
chr1,6107491,6108040,NO,550
chr1,6132850,6133403,NO,554
chr1,6272179,6272970,NO,792
chr1,6437829,6448675,NO,10847
chr1,7037012,7037978,NO,967
chr1,7302612,7309926,NO,7315
chr1,7441519,7442268,NO,750
chr1,7581226,7581763,NO,538
chr1,7661434,7662103,NO,670
chr1,7722739,7723268,NO,530
chr1,8486218,8486952,NO,735
chr1,8571914,8572590,NO,677
chr1,9314031,9314489,NO,459
chr1,9432801,9433488,NO,688
chr1,9691815,9692699,NO,885
chr1,9879468,9879956,NO,489
chr1,9942818,9943679,NO,862
chr1,10021675,10022274,NO,600
chr1,10466693,10467388,NO,696
chr1,10640603,10641071,NO,469
chr1,10842815,10843639,NO,825
chr1,10868036,10868913,NO,878
chr1,11072111,11072649,NO,539
chr1,11241067,11241789,NO,723
chr1,11267721,11268482,NO,762
chr1,11320098,11320819,NO,722
chr1,11385794,11386514,NO,721
chr1,11457084,11457674,NO,591
chr1,11491568,11492323,NO,756
chr1,11738375,11739038,NO,664
chr1,12015761,12016316,NO,556
chr1,12634697,12635056,NO,360
chr1,12681792,12682608,NO,817
chr1,12734270,12735431,NO,1162
chr1,12752935,12753804,NO,870
chr1,12780984,12781768,NO,785
chr1,12797560,12804921,NO,7362
chr1,13117753,13122691,NO,4939
chr1,13445648,13446181,NO,534
chr1,13650476,13651156,NO,681
chr1,13928434,13928802,NO,369
chr1,13990867,13991729,NO,863
chr1,14179691,14180109,NO,419
chr1,14215552,14215951,NO,400
chr1,14282354,14282974,NO,621
chr1,14302611,14303160,NO,550
chr1,14410966,14411574,NO,609
chr1,15639832,15640186,NO,355
chr1,15742536,15743092,NO,557
chr1,15779114,15782330,NO,3217
chr1,16120021,16120876,NO,856
chr1,17240520,17241384,NO,865
chr1,18629342,18629933,NO,592
chr1,19097270,19097775,NO,506
chr1,20750154,20751979,NO,1826
chr1,20857230,20858235,NO,1006
chr1,20898386,20899264,NO,879
chr1,20944720,20945563,NO,844
chr1,20964636,20965477,NO,842
chr1,21221645,21222295,NO,651
chr1,21245995,21247131,NO,1137
chr1,21389973,21390511,NO,539
chr1,22367026,22367830,NO,805
chr1,22473360,22474157,NO,798
chr1,24049730,24050217,NO,488
chr1,24099565,24100262,NO,698
chr1,25238625,25239152,NO,528
chr1,25518154,25518498,NO,345
chr1,26286439,26287128,NO,690
chr1,26584585,26585081,NO,497
chr1,30861675,30862338,NO,664
chr1,30904333,30905101,NO,769
chr1,30924449,30924998,NO,550
chr1,31290349,31290965,NO,617
chr1,33163168,33163664,NO,497
chr1,33551369,33561654,NO,10286
chr1,33887433,33887804,NO,372
chr1,34000492,34001053,NO,562
chr1,34063557,34064527,NO,971
chr1,34159855,34161282,NO,1428
chr1,34196907,34197964,NO,1058
chr1,34525361,34525724,NO,364
chr1,34603897,34604333,NO,437
chr1,34940572,34941057,NO,486
chr1,35289280,35290169,NO,890
chr1,35754400,35755344,NO,945
chr1,35806834,35807419,NO,586
chr1,35868073,35868772,NO,700
chr1,35898377,35898968,NO,592
chr1,36001014,36001732,NO,719
chr1,36296870,36297624,NO,755
chr1,36831255,36831753,NO,499
chr1,36860708,36861535,NO,828
chr1,36890636,36891439,NO,804
chr1,36955484,36956118,NO,635
chr1,37019625,37020225,NO,601
chr1,37186715,37187343,NO,629
chr1,37269071,37269695,NO,625
chr1,37700520,37701231,NO,712
chr1,37984898,37985741,NO,844
chr1,38013314,38013944,NO,631
chr1,38115101,38115869,NO,769
chr1,38348198,38348869,NO,672
chr1,38376527,38377170,NO,644
chr1,38678680,38679130,NO,451
chr1,38853518,38854158,NO,641
chr1,38880678,38881404,NO,727
chr1,38900046,38900614,NO,569
chr1,38926075,38926769,NO,695
chr1,38960832,38961217,NO,386
chr1,39179440,39180053,NO,614
chr1,39321366,39321728,NO,363
chr1,39584819,39585715,NO,897
chr1,39757369,39758030,NO,662
chr1,39959153,39960298,NO,1146
chr1,39980543,39981011,NO,469
chr1,40414471,40415069,NO,599
chr1,40736684,40737424,NO,741
chr1,40986225,40986740,NO,516
chr1,41197250,41197858,NO,609
chr1,41446997,41447562,NO,566
chr1,42115143,42115930,NO,788
chr1,42243142,42243550,NO,409
chr1,42781554,42782151,NO,598
chr1,42970362,42970910,NO,549
chr1,43877270,43877998,NO,729
chr1,43956286,43956541,NO,256
chr1,44624882,44625501,NO,620
chr1,44670037,44670560,NO,524
chr1,44948351,44949041,NO,691
chr1,45414694,45417050,NO,2357
chr1,45464374,45464974,NO,601
chr1,46920091,46920964,NO,874
chr1,46978412,46979019,NO,608
chr1,47890847,47891488,NO,642
chr1,51486517,51487027,NO,511
chr1,51592540,51593689,NO,1150
chr1,51799172,51799711,NO,540
chr1,51963153,51963678,NO,526
chr1,51994269,51994645,NO,377
chr1,52065557,52066452,NO,896
chr1,52584461,52585076,NO,616
chr1,52713300,52713856,NO,557
chr1,53009978,53010966,NO,989
chr1,53266836,53267466,NO,631
chr1,53638024,53638608,NO,585
chr1,53806787,53807205,NO,419
chr1,54109534,54110134,NO,601
chr1,54441085,54441669,NO,585
chr1,54541329,54542199,NO,871
chr1,55096713,55097323,NO,611
chr1,55165227,55165967,NO,741
chr1,55188460,55189193,NO,734
chr1,55243433,55263053,NO,19621
chr1,55632577,55633169,NO,593
chr1,55957429,55958081,NO,653
chr1,56023030,56023765,NO,736
chr1,56725471,56725988,NO,518
chr1,56740981,56741955,NO,975
chr1,56901363,56901860,NO,498
chr1,57338201,57338891,NO,691
chr1,57357878,57358399,NO,522
chr1,57526813,57527770,NO,958
chr1,57668948,57670540,NO,1593
chr1,58045669,58046468,NO,800
chr1,58245066,58248201,NO,3136
chr1,58627134,58627677,NO,544
chr1,59371675,59372511,NO,837
chr1,59432748,59434609,NO,1862
chr1,59479507,59484404,NO,4898
chr1,59505007,59506122,NO,1116
chr1,59529060,59530548,NO,1489
chr1,59543982,59544804,NO,823
chr1,59720029,59720899,NO,871
chr1,59754466,59755225,NO,760
chr1,60489266,60489962,NO,697
chr1,60895813,60910863,NO,15051
chr1,61465295,61465864,NO,570
chr1,62228137,62228784,NO,648
chr1,62444604,62445410,NO,807
chr1,62782851,62785151,NO,2301
chr1,62813910,62814888,NO,979
chr1,62829833,62830834,NO,1002
chr1,63032891,63033463,NO,573
chr1,63112537,63113106,NO,570
chr1,63184212,63185368,NO,1157
chr1,63256644,63260998,NO,4355
chr1,63290315,63294573,NO,4259
chr1,63488535,63489242,NO,708
chr1,63713892,63714842,NO,951
chr1,63984259,63984830,NO,572
chr1,64055638,64056048,NO,411
chr1,64357806,64358432,NO,627
chr1,64467643,64468247,NO,605
chr1,64622918,64623861,NO,944
chr1,64705880,64706573,NO,694
chr1,64778909,64780781,NO,1873
chr1,64931257,64932242,NO,986
chr1,64963253,64965844,NO,2592
chr1,65028744,65029405,NO,662
chr1,65417224,65417830,NO,607
chr1,65846570,65847392,NO,823
chr1,66312890,66313337,NO,448
chr1,66474335,66474730,NO,396
chr1,66746373,66747073,NO,701
chr1,67007297,67008044,NO,748
chr1,67458147,67458539,NO,393
chr1,67981983,67983193,NO,1211
chr1,68350784,68351594,NO,811
chr1,69056677,69057073,NO,397
chr1,69914422,69914856,NO,435
chr1,70853116,70853718,NO,603
chr1,71081973,71082610,NO,638
chr1,71164850,71165518,NO,669
chr1,71692414,71697825,NO,5412
chr1,71719790,71720485,NO,696
chr1,71787686,71788202,NO,517
chr1,72275198,72276303,NO,1106
chr1,72288990,72289859,NO,870
chr1,72311853,72312556,NO,704
chr1,72359403,72360070,NO,668
chr1,72537197,72537924,NO,728
chr1,72718401,72719550,NO,1150
chr1,72873970,72875037,NO,1068
chr1,72991514,73007422,NO,15909
chr1,73134049,73135503,NO,1455
chr1,73547190,73547718,NO,529
chr1,74157839,74158473,NO,635
chr1,74226026,74226560,NO,535
chr1,74291927,74292608,NO,682
chr1,74354703,74355378,NO,676
chr1,74390557,74391406,NO,850
chr1,74502024,74502855,NO,832
chr1,74871159,74872294,NO,1136
chr1,75073386,75074201,NO,816
chr1,75477134,75477769,NO,636
chr1,75508284,75508949,NO,666
chr1,75585302,75598900,NO,13599
chr1,75613198,75613953,NO,756
chr1,75659125,75664905,NO,5781
chr1,75800770,75801597,NO,828
chr1,75842667,75843206,NO,540
chr1,75859303,75859854,NO,552
chr1,75884841,75885754,NO,914
chr1,76025299,76033378,NO,8080
chr1,76904125,76904645,NO,521
chr1,77436837,77469855,NO,33019
chr1,77493309,77499912,NO,6604
chr1,77598156,77598677,NO,522
chr1,77626231,77626826,NO,596
chr1,78116341,78117104,NO,764
chr1,78164344,78165073,NO,730
chr1,79450535,79451237,NO,703
chr1,79598893,79599548,NO,656
chr1,80147071,80147744,NO,674
chr1,80232602,80234768,NO,2167
chr1,80312115,80313073,NO,959
chr1,80399864,80400586,NO,723
chr1,82004190,82004951,NO,762
chr1,82816971,82817766,NO,796
chr1,82863422,82864000,NO,579
chr1,84173546,84174117,NO,572
chr1,84203566,84214733,NO,11168
chr1,84267550,84268123,NO,574
chr1,84401987,84402671,NO,685
chr1,84546093,84546686,NO,594
chr1,84633397,84637814,NO,4418
chr1,87640362,87640934,NO,573
chr1,87920884,87921540,NO,657
chr1,87959141,87959957,NO,817
chr1,88078732,88085159,NO,6428
chr1,88097768,88098465,NO,698
chr1,88132818,88133652,NO,835
chr1,88191384,88191870,NO,487
chr1,88204615,88208596,NO,3982
chr1,88245025,88246107,NO,1083
chr1,88385051,88385945,NO,895
chr1,88446667,88447361,NO,695
chr1,88543936,88544670,NO,735
chr1,88615654,88616405,NO,752
chr1,88814555,88815146,NO,592
chr1,89121170,89127839,NO,6670
chr1,89209628,89210875,NO,1248
chr1,89329250,89329885,NO,636
chr1,89580724,89581195,NO,472
chr1,89625401,89626230,NO,830
chr1,90329114,90329499,NO,386
chr1,90363134,90363745,NO,612
chr1,90509284,90510238,NO,955
chr1,90565168,90566043,NO,876
chr1,90670651,90671446,NO,796
chr1,90703268,90706995,NO,3728
chr1,90735967,90736773,NO,807
chr1,90820730,90821458,NO,729
chr1,90853900,90854596,NO,697
chr1,90921601,90922210,NO,610
chr1,91179130,91179603,NO,474
chr1,91361975,91362648,NO,674
chr1,91652578,91653415,NO,838
chr1,91819328,91831892,NO,12565
chr1,91956379,91957147,NO,769
chr1,92098794,92106028,NO,7235
chr1,92225588,92226256,NO,669
chr1,92301482,92302354,NO,873
chr1,92371461,92371980,NO,520
chr1,92389855,92390616,NO,762
chr1,92415831,92425089,NO,9259
chr1,92935056,92935842,NO,787
chr1,93207801,93208616,NO,816
chr1,93662192,93675270,NO,13079
chr1,94015751,94016544,NO,794
chr1,94328448,94329194,NO,747
chr1,94603660,94604499,NO,840
chr1,94634136,94634796,NO,661
chr1,94785466,94785810,NO,345
chr1,95376908,95377612,NO,705
chr1,96194784,96195360,NO,577
chr1,96889771,96890369,NO,599
chr1,96926907,96927568,NO,662
chr1,97498543,97499181,NO,639
chr1,97639642,97640127,NO,486
chr1,98379447,98379881,NO,435
chr1,98771158,98773296,NO,2139
chr1,99519148,99519918,NO,771
chr1,99969502,99970309,NO,808
chr1,99983100,99989373,NO,6274
chr1,101867212,101867735,NO,524
chr1,102774486,102775329,NO,844
chr1,103524896,103525607,NO,712
chr1,103653034,103654283,NO,1250
chr1,103815262,103815836,NO,575
chr1,104990515,104990976,NO,462
chr1,105368051,105369654,NO,1604
chr1,106711822,106712271,NO,450
chr1,106908919,106910374,NO,1456
chr1,106967348,106968200,NO,853
chr1,106991460,106992288,NO,829
chr1,107387705,107388687,NO,983
chr1,107418961,107419295,NO,335
chr1,107954675,107955332,NO,658
chr1,108005699,108006186,NO,488
chr1,108073359,108073939,NO,581
chr1,108118552,108119132,NO,581
chr1,108175071,108175801,NO,731
chr1,108460775,108461567,NO,793
chr1,109874902,109875557,NO,656
chr1,110445209,110445848,NO,640
chr1,112555810,112556093,NO,284
chr1,112671399,112671918,NO,520
chr1,115855788,115861187,NO,5400
chr1,120521806,120522612,NO,807
chr1,120586076,120586971,NO,896
chr1,120900202,120900882,NO,681
chr1,120945487,120946330,NO,844
chr1,121044146,121054189,NO,10044
chr1,121244074,121245641,NO,1568
chr1,121350010,121350901,NO,892
chr1,121383060,121394742,NO,11683
chr1,121462257,121462973,NO,717
chr1,121531129,121531986,NO,858
chr1,121974196,121974786,NO,591
chr1,122250817,122251565,NO,749
chr1,122540235,122541424,NO,1190
chr1,122625521,122625914,NO,394
chr1,122655882,122656574,NO,693
chr1,122983522,122994182,NO,10661
chr1,123019839,123020611,NO,773
chr1,123739327,123739705,NO,379
chr1,124351633,124352183,NO,551
chr1,124503711,124504446,NO,736
chr1,124961665,124962213,NO,549
chr1,126071319,126071834,NO,516
chr1,126304642,126305072,NO,431
chr1,127584474,127584965,NO,492
chr1,127641171,127641710,NO,540
chr1,127969093,127969638,NO,546
chr1,128025515,128026288,NO,774
chr1,128571445,128572182,NO,738
chr1,129064204,129064689,NO,486
chr1,129135362,129141736,NO,6375
chr1,129403672,129404264,NO,593
chr1,129680267,129681078,NO,812
chr1,129801157,129801933,NO,777
chr1,129897432,129897991,NO,560
chr1,129991257,129991995,NO,739
chr1,130159400,130159892,NO,493
chr1,130240870,130241313,NO,444
chr1,130288806,130297509,NO,8704
chr1,130756384,130757280,NO,897
chr1,130898297,130898977,NO,681
chr1,132917016,132917720,NO,705
chr1,133035565,133036620,NO,1056
chr1,133375152,133375907,NO,756
chr1,133615426,133616290,NO,865
chr1,133641761,133642541,NO,781
chr1,133786604,133787425,NO,822
chr1,133808795,133809368,NO,574
chr1,134094126,134098050,NO,3925
chr1,134134167,134134762,NO,596
chr1,134160117,134160740,NO,624
chr1,134178265,134185323,NO,7059
chr1,134219166,134219919,NO,754
chr1,134367243,134368398,NO,1156
chr1,134632637,134633301,NO,665
chr1,134747087,134748017,NO,931
chr1,134775249,134776176,NO,928
chr1,134877662,134878478,NO,817
chr1,134908975,134916403,NO,7429
chr1,134991785,134992357,NO,573
chr1,135025718,135027101,NO,1384
chr1,135243491,135244282,NO,792
chr1,135264033,135264592,NO,560
chr1,135293890,135294788,NO,899
chr1,135388767,135401699,NO,12933
chr1,135563926,135569034,NO,5109
chr1,135590624,135593014,NO,2391
chr1,135607119,135607794,NO,676
chr1,135638250,135638969,NO,720
chr1,135748691,135749259,NO,569
chr1,135870243,135870936,NO,694
chr1,136085572,136086282,NO,711
chr1,136106755,136107450,NO,696
chr1,136397332,136398015,NO,684
chr1,136431225,136432331,NO,1107
chr1,136467039,136467815,NO,777
chr1,136505483,136506123,NO,641
chr1,136671477,136672181,NO,705
chr1,136806929,136807579,NO,651
chr1,137113999,137114858,NO,860
chr1,137404155,137404907,NO,753
chr1,137457793,137458480,NO,688
chr1,137528746,137534839,NO,6094
chr1,137551741,137552277,NO,537
chr1,137571842,137572829,NO,988
chr1,137620382,137621364,NO,983
chr1,137753692,137754254,NO,563
chr1,138323891,138324817,NO,927
chr1,138353781,138354464,NO,684
chr1,138466050,138467536,NO,1487
chr1,138480370,138481169,NO,800
chr1,138509627,138510441,NO,815
chr1,138570775,138572212,NO,1438
chr1,138624181,138625055,NO,875
chr1,138893410,138893746,NO,337
chr1,138948162,138948838,NO,677
chr1,139070423,139071288,NO,866
chr1,139284018,139284489,NO,472
chr1,139536270,139536672,NO,403
chr1,140050370,140051091,NO,722
chr1,140102296,140103007,NO,712
chr1,140163311,140163997,NO,687
chr1,140852970,140853586,NO,617
chr1,141390834,141396936,NO,6103
chr1,142085017,142085658,NO,642
chr1,142101811,142102287,NO,477
chr1,142325751,142326575,NO,825
chr1,142409970,142410467,NO,498
chr1,145113809,145114344,NO,536
chr1,145161774,145162073,NO,300
chr1,145402364,145403147,NO,784
chr1,145580899,145581539,NO,641
chr1,148169758,148170547,NO,790
chr1,149062850,149063402,NO,553
chr1,150921864,150922264,NO,401
chr1,152343807,152344701,NO,895
chr1,152470260,152470689,NO,430
chr1,152652632,152653092,NO,461
chr1,153024237,153025208,NO,972
chr1,153067273,153067647,NO,375
chr1,153082536,153083080,NO,545
chr1,153273953,153274850,NO,898
chr1,153362628,153363376,NO,749
chr1,153391656,153392353,NO,698
chr1,153725460,153728486,NO,3027
chr1,153845033,153845403,NO,371
chr1,153917338,153918187,NO,850
chr1,154261536,154262307,NO,772
chr1,154420178,154420974,NO,797
chr1,154450503,154451273,NO,771
chr1,154640676,154641562,NO,887
chr1,154747403,154748240,NO,838
chr1,154762609,154765219,NO,2611
chr1,154790039,154790623,NO,585
chr1,154820654,154821658,NO,1005
chr1,155038686,155047086,NO,8401
chr1,155063622,155064001,NO,380
chr1,155163213,155163835,NO,623
chr1,155194867,155195359,NO,493
chr1,155209082,155209502,NO,421
chr1,155223417,155224385,NO,969
chr1,155587804,155588362,NO,559
chr1,155613291,155614133,NO,843
chr1,155927646,155928808,NO,1163
chr1,156230305,156231078,NO,774
chr1,156848816,156849514,NO,699
chr1,156933292,156934081,NO,790
chr1,156958538,156959394,NO,857
chr1,157331251,157331824,NO,574
chr1,157923560,157924296,NO,737
chr1,158404784,158405439,NO,656
chr1,158442765,158443228,NO,464
chr1,158598688,158600322,NO,1635
chr1,158700389,158701027,NO,639
chr1,158891316,158892240,NO,925
chr1,158909695,158928676,NO,18982
chr1,159347974,159348711,NO,738
chr1,159369925,159370459,NO,535
chr1,159870425,159870938,NO,514
chr1,160132983,160133617,NO,635
chr1,160316848,160317449,NO,602
chr1,161359901,161360386,NO,486
chr1,162139563,162148759,NO,9197
chr1,162238927,162240721,NO,1795
chr1,162581677,162582188,NO,512
chr1,162664654,162665429,NO,776
chr1,163177529,163178269,NO,741
chr1,163204001,163204708,NO,708
chr1,163309468,163310223,NO,756
chr1,163699344,163699877,NO,534
chr1,163850811,163851483,NO,673
chr1,165093778,165094415,NO,638
chr1,165558076,165558693,NO,618
chr1,165931828,165932371,NO,544
chr1,165948234,165950377,NO,2144
chr1,166307059,166307746,NO,688
chr1,166391111,166401507,NO,10397
chr1,166420037,166434276,NO,14240
chr1,166461748,166462377,NO,630
chr1,166506765,166507568,NO,804
chr1,167543842,167544683,NO,842
chr1,167932859,167934026,NO,1168
chr1,168837273,168837782,NO,510
chr1,168951483,168952462,NO,980
chr1,169378529,169379197,NO,669
chr1,169867708,169868621,NO,914
chr1,170288067,170288652,NO,586
chr1,170325483,170326236,NO,754
chr1,170356969,170357484,NO,516
chr1,171764502,171765082,NO,581
chr1,172031696,172032173,NO,478
chr1,172407707,172408276,NO,570
chr1,172626599,172627121,NO,523
chr1,172801604,172802054,NO,451
chr1,172822218,172823101,NO,884
chr1,173020016,173020663,NO,648
chr1,173056197,173056770,NO,574
chr1,173151620,173152144,NO,525
chr1,173900918,173901516,NO,599
chr1,173954295,173954872,NO,578
chr1,174191764,174192418,NO,655
chr1,174253188,174253931,NO,744
chr1,174348176,174348836,NO,661
chr1,174631267,174631911,NO,645
chr1,175251750,175252619,NO,870
chr1,175278430,175279177,NO,748
chr1,176514128,176514572,NO,445
chr1,178542898,178551621,NO,8724
chr1,178564236,178575070,NO,10835
chr1,178810170,178810691,NO,522
chr1,178878715,178879374,NO,660
chr1,178913440,178913940,NO,501
chr1,179546413,179546999,NO,587
chr1,179683455,179683969,NO,515
chr1,179917631,179918038,NO,408
